,Gaia2,RAdeg,DEdeg,PDis,plx,e_plx,Gmag,e_Gmag,Bpmag,e_Bpmag,Rpmag,e_Rpmag,Sep,pmRA,e_pmRA,pmDE,e_pmDE,Age,PreAge,CoolAge,[Fe/H],DM,Av,e_Age,e_PreAge,e_CoolAge,e_[Fe/H],e_DM,e_Av,Nb,PCont
2146,5497784402054201472,98.385521,-55.447357999999994,0.02402,9.802999999999999,154.06,16.362000000000002,0.0009,17.935,0.012,15.145,0.003,8820.138,-74.512,0.142,102.77600000000001,0.131,1.673,0.040999999999999995,1.631,-0.623,5.539,0.305,0.27,0.002,0.26899999999999996,0.65,0.013999999999999999,0.122,3.0,0.071
2147,786445590351716736,176.91487800000002,46.696296000000004,0.00128,2.877,19.570999999999998,17.875999999999998,0.0013,19.185,0.045,16.7,0.01,1408.9198,-3.05,0.183,11.161,0.20199999999999999,2.102,2.061,0.040999999999999995,-0.774,7.433,0.022000000000000002,1.094,1.0959999999999999,0.006,0.607,0.081,0.009000000000000001,7.0,0.0
2148,2141858104134390400,290.670955,56.148407999999996,0.00141,3.96,88.111,16.452,0.0009,17.689,0.011000000000000001,15.343,0.004,1295.2853,-9.47,0.096,-19.934,0.08900000000000001,4.885,4.6,0.285,-0.838,7.303,0.057999999999999996,1.869,1.868,0.01,0.638,0.024,0.01,7.0,0.0
2149,1646802886350396800,242.67704300000003,69.301047,0.00139,4.129,37.116,16.805,0.0014,18.391,0.013999999999999999,15.555,0.003,1198.5706,-7.022,0.21,-12.09,0.212,5.033,4.796,0.237,-0.802,7.034,0.062,2.5810000000000004,2.588,0.015,0.608,0.055,0.01,7.0,0.0
2150,1753796259774142976,307.537961,10.938874,0.00183,4.328,20.113,18.587,0.0024,19.972,0.084,17.284000000000002,0.01,1382.8652,31.26,0.331,2.2030000000000003,0.32799999999999996,7.359,7.079,0.28,-0.894,6.931,0.038,2.9219999999999997,2.932,0.017,0.599,0.051,0.009000000000000001,7.0,0.0
2151,585263992151343744,133.989683,8.281626,0.00335,4.334,11.716,18.964000000000002,0.0021,20.736,0.10099999999999999,17.625,0.012,2678.558,10.065,0.586,-49.489,0.354,5.374,5.193,0.18100000000000002,-0.847,6.827000000000001,0.035,2.952,2.9610000000000003,0.018000000000000002,0.632,0.075,0.01,7.0,0.001
2152,1434744377964484992,263.133198,59.087298,0.008579999999999999,4.356,53.732,17.37,0.0011,18.616,0.025,16.258,0.005,7515.6907,-1.9909999999999999,0.154,-52.873999999999995,0.17800000000000002,1.7530000000000001,1.2690000000000001,0.484,-0.7390000000000001,6.892,0.051,0.452,0.462,0.021,0.637,0.04,0.011000000000000001,7.0,0.054000000000000006
2153,4607884701790751232,268.667877,35.607118,0.00443,4.375,65.449,17.214000000000002,0.001,18.566,0.013999999999999999,16.075,0.004,3544.4452,-82.01700000000001,0.111,37.06,0.126,3.609,3.233,0.376,-0.8009999999999999,6.928999999999999,0.038,1.364,1.369,0.013000000000000001,0.625,0.032,0.01,7.0,0.005
2154,4554953627920891520,261.484711,20.388471,0.00953,4.41,81.21600000000001,15.86,0.0004,17.133,0.003,14.735999999999999,0.001,8158.8623,-33.205999999999996,0.06,-3.125,0.08199999999999999,1.464,1.194,0.27,-0.805,6.9639999999999995,0.008,0.35700000000000004,0.358,0.01,0.654,0.027000000000000003,0.006,7.0,0.063
2155,1354670347728136576,254.888383,41.524623999999996,0.00909,4.438,87.251,16.687,0.0008,17.93,0.006999999999999999,15.568,0.005,7205.2659,-4.815,0.09,22.975,0.113,2.272,1.6980000000000002,0.574,-0.753,6.832000000000001,0.055999999999999994,0.505,0.511,0.015,0.631,0.025,0.01,7.0,0.049
2156,1351832920534089216,255.71400899999998,38.697097,0.01142,4.527,111.88799999999999,8.842,0.0004,9.017999999999999,0.002,8.581,0.002,8728.8527,-10.536,0.063,-8.959,0.078,1.34,0.991,0.349,-0.7609999999999999,6.834,0.07200000000000001,0.287,0.28600000000000003,0.012,0.65,0.02,0.011000000000000001,7.0,0.07
2157,628375052802805376,152.04037399999999,20.545752,0.00403,4.561,38.489000000000004,16.766,0.0012,18.011,0.015,15.65,0.004,3383.0442,2.912,0.17,11.466,0.149,1.827,1.68,0.146,-0.804,6.801,0.057,0.7340000000000001,0.7390000000000001,0.012,0.632,0.057,0.01,7.0,0.004
2158,4034830816327644032,180.636493,39.930147999999996,0.00591,4.581,22.35,18.226,0.0016,19.801,0.067,16.935,0.006999999999999999,4361.362,-36.635,0.21,19.908,0.298,1.569,1.359,0.21,-0.703,6.648,0.046,0.601,0.612,0.019,0.6509999999999999,0.069,0.01,7.0,0.008
2159,3090486568727067520,125.05031100000001,2.834649,0.01028,4.592,55.507,16.467,0.001,17.805,0.025,15.304,0.002,8309.8893,-15.809000000000001,0.14800000000000002,-15.210999999999999,0.10400000000000001,3.4,3.312,0.08800000000000001,-0.7879999999999999,6.779,0.040999999999999995,1.876,1.875,0.006999999999999999,0.616,0.039,0.009000000000000001,7.0,0.065
2160,1726755695430658048,208.863302,85.61176,0.00074,4.626,23.499000000000002,18.835,0.0026,20.184,0.085,17.554000000000002,0.013000000000000001,598.7708,-30.503,0.405,-18.674,0.289,1.9069999999999998,1.425,0.48100000000000004,-0.746,7.166,0.039,0.9670000000000001,0.995,0.047,0.611,0.08800000000000001,0.013999999999999999,7.0,0.0
2161,1662511510192887168,205.075345,60.074332,0.0008699999999999999,4.648,51.979,17.451,0.0012,18.855999999999998,0.023,16.275,0.004,660.0108,-38.008,0.16,3.385,0.11699999999999999,3.0580000000000003,2.9330000000000003,0.125,-0.752,6.724,0.040999999999999995,1.444,1.445,0.006999999999999999,0.621,0.038,0.008,7.0,0.0
2162,1585338880687817984,224.563596,42.303351,0.00112,4.649,38.836,17.947,0.0013,19.546,0.031,16.695999999999998,0.006,836.6503,33.529,0.172,-13.259,0.187,5.609,5.311,0.298,-0.82,6.7139999999999995,0.043,2.602,2.611,0.017,0.617,0.051,0.008,7.0,0.0
2163,5733617306770962432,132.218535,-14.87539,0.00091,4.654,25.519000000000002,18.346,0.0013,19.787,0.035,17.114,0.006,725.2033,23.59,0.33,24.383000000000003,0.196,2.574,2.282,0.29100000000000004,-0.7390000000000001,6.848,0.075,1.68,1.696,0.027999999999999997,0.654,0.083,0.011000000000000001,7.0,0.0
2164,1103406789454381824,99.196671,63.909501,0.01351,4.725,104.905,15.213,0.0003,16.163,0.002,14.254000000000001,0.001,10653.0581,-26.965,0.032,-22.735,0.046,6.987,6.605,0.382,-0.795,6.885,0.073,2.28,2.282,0.008,0.607,0.02,0.009000000000000001,7.0,0.092
2165,591383294051326208,135.793171,9.21218,0.0082,4.731,36.247,15.763,0.0009,16.816,0.005,14.705,0.002,6297.6788,-15.945,0.213,26.587,0.157,2.917,2.826,0.091,-0.778,6.791,0.034,1.614,1.6159999999999999,0.008,0.6609999999999999,0.054000000000000006,0.01,7.0,0.035
2166,1615421140866969600,231.20580800000002,60.180330000000005,0.00157,4.755,46.983000000000004,17.659000000000002,0.0013,18.998,0.015,16.497,0.004,1167.6221,-14.543,0.204,20.366,0.23199999999999998,1.726,1.014,0.7120000000000001,-0.7609999999999999,6.6610000000000005,0.069,0.32899999999999996,0.35,0.035,0.628,0.044000000000000004,0.009000000000000001,7.0,0.0
2167,4466814817325615360,244.863997,16.859973,0.00259,4.8389999999999995,64.365,16.569000000000003,0.0005,18.088,0.011000000000000001,15.359000000000002,0.002,1818.4177,-14.198,0.10300000000000001,-16.385,0.084,5.784,5.528,0.256,-0.8059999999999999,6.684,0.013999999999999999,2.301,2.303,0.011000000000000001,0.68,0.035,0.006999999999999999,7.0,0.0
2168,2138781425783151744,295.684749,55.642044999999996,0.01583,4.875,37.431999999999995,18.312,0.0018,20.059,0.069,17.004,0.006,12146.6768,-1.6580000000000001,0.26899999999999996,-20.82,0.267,1.035,0.6990000000000001,0.336,-0.6940000000000001,6.952999999999999,0.033,0.25,0.261,0.024,0.654,0.055,0.01,7.0,0.106
2169,1561581909041357312,207.311206,55.296946999999996,0.0009,4.878,80.667,16.308,0.0009,17.663,0.012,15.169,0.002,671.2412,-34.851,0.08900000000000001,14.652000000000001,0.105,1.365,1.11,0.255,-0.764,6.587999999999999,0.033,0.349,0.35,0.01,0.635,0.027999999999999997,0.006999999999999999,7.0,0.0
2170,1370763693265716736,234.986987,33.912818,0.00683,4.883,188.69,11.005999999999998,0.0005,11.405,0.001,10.479000000000001,0.001,4880.1886,-8.464,0.034,-5.462999999999999,0.052000000000000005,2.539,2.318,0.221,-0.8009999999999999,6.654,0.03,0.6859999999999999,0.685,0.005,0.616,0.012,0.009000000000000001,7.0,0.01
2171,2978215333336454016,69.904975,-19.255694000000002,0.00108,4.883,34.39,18.352,0.0015,19.785,0.06,17.128,0.006,764.8621,22.451,0.188,48.598,0.198,1.712,1.371,0.341,-0.757,6.607,0.055,0.534,0.546,0.023,0.6509999999999999,0.055999999999999994,0.01,7.0,0.0
2172,1291971418708765696,227.79595,35.776469,0.02011,4.888999999999999,174.58700000000002,15.162,0.0006,16.236,0.004,14.135,0.002,15097.7305,23.359,0.04,-20.168,0.042,1.554,1.33,0.22399999999999998,-0.779,6.601,0.051,0.355,0.353,0.006,0.6409999999999999,0.012,0.008,7.0,0.14300000000000002
2173,3642556270475309696,215.609548,-4.454956,0.00476,4.927,85.934,15.885,0.001,17.141,0.006,14.785,0.003,3585.6999,-10.684000000000001,0.11199999999999999,-66.15,0.09300000000000001,1.597,1.229,0.368,-0.7340000000000001,6.707000000000001,0.08,0.345,0.34600000000000003,0.013000000000000001,0.644,0.025,0.01,7.0,0.005
2174,2960141900499580288,75.365332,-25.030970999999997,0.00196,4.955,20.345,18.989,0.0026,20.514,0.09300000000000001,17.662,0.011000000000000001,1449.1692,-3.693,0.34600000000000003,-32.29,0.441,1.903,1.5119999999999998,0.392,-0.7390000000000001,6.694,0.06,0.612,0.629,0.027000000000000003,0.637,0.061,0.01,7.0,0.0
2175,2987117254352731904,74.096439,-14.862385999999999,0.014830000000000001,4.9830000000000005,34.641,18.083,0.0016,19.957,0.054000000000000006,16.756,0.008,10854.1004,56.247,0.222,-67.822,0.251,4.117,3.805,0.312,-0.836,6.763999999999999,0.053,2.084,2.095,0.02,0.64,0.057,0.01,7.0,0.094
2176,2741856479808543488,0.695055,4.458351,0.02461,4.986000000000001,36.287,17.4,0.0009,18.865,0.015,16.201,0.003,16202.0845,-50.645,0.258,-6.528,0.11599999999999999,1.8090000000000002,1.311,0.498,-0.7170000000000001,6.581,0.038,0.546,0.5670000000000001,0.033,0.631,0.06,0.009000000000000001,7.0,0.156
2177,5107976365725294720,57.33488199999999,-16.940323,0.01529,5.027,47.852,16.313,0.0007,17.69,0.01,15.16,0.002,10377.4163,11.106,0.10400000000000001,-46.872,0.086,2.103,1.6769999999999998,0.426,-0.76,6.691,0.049,0.618,0.629,0.02,0.649,0.045,0.009000000000000001,7.0,0.08900000000000001
2178,2133770161022928128,287.074766,51.260987,0.00262,5.072,33.664,17.87,0.0018,19.678,0.040999999999999995,16.588,0.008,1852.719,22.233,0.336,35.275,0.28800000000000003,3.1710000000000003,2.908,0.263,-0.7929999999999999,6.681,0.039,1.5490000000000002,1.5590000000000002,0.019,0.655,0.062,0.01,7.0,0.0
2179,4895911393412517376,64.203864,-25.408159,0.00233,5.085,59.763999999999996,16.932000000000002,0.0008,18.374000000000002,0.013999999999999999,15.742,0.004,1768.4014,11.878,0.11199999999999999,-26.953000000000003,0.14800000000000002,1.6440000000000001,1.446,0.19699999999999998,-0.746,6.582000000000001,0.042,0.469,0.47100000000000003,0.01,0.645,0.036000000000000004,0.009000000000000001,7.0,0.0
2180,809417270178294656,155.165942,45.509239,0.004,5.09,23.16,17.764,0.0015,19.195,0.04,16.57,0.008,2381.3301,46.464,0.245,-40.348,0.284,2.801,2.27,0.531,-0.778,6.492999999999999,0.045,1.258,1.294,0.049,0.65,0.087,0.006999999999999999,7.0,0.0
2181,1692182140706362880,189.999618,76.177762,0.00162,5.126,81.959,16.879,0.0009,18.3,0.017,15.698,0.004,1123.6264,30.72,0.113,-3.4539999999999997,0.096,1.9040000000000001,1.224,0.68,-0.736,6.5520000000000005,0.065,0.363,0.374,0.02,0.622,0.027000000000000003,0.011000000000000001,7.0,0.0
2182,1407004863531814784,251.216395,46.710326,0.00133,5.13,34.461,18.5,0.0023,20.229,0.04,17.164,0.006999999999999999,940.4994,-15.419,0.245,10.958,0.345,2.313,2.267,0.046,-0.684,6.511,0.027999999999999997,0.934,0.9329999999999999,0.003,0.635,0.03,0.008,7.0,0.0
2183,1250683795012206464,208.377018,21.982054,0.007690000000000001,5.188,34.786,17.795,0.0017,19.598,0.04,16.482,0.004,5387.6347,-12.535,0.299,-5.468,0.221,2.07,1.942,0.128,-0.823,6.506,0.042,0.868,0.872,0.011000000000000001,0.637,0.057999999999999996,0.01,7.0,0.018000000000000002
2184,2741856479808543360,0.696025,4.460991,0.02198,5.212999999999999,78.366,16.16,0.0008,17.424,0.005,15.052999999999999,0.002,14468.4636,-50.751000000000005,0.135,-6.422000000000001,0.057999999999999996,1.369,0.815,0.555,-0.741,6.483,0.038,0.24600000000000002,0.255,0.019,0.652,0.028999999999999998,0.009000000000000001,7.0,0.135
2185,1602693881458313856,231.61877599999997,58.478837,0.01217,5.247000000000001,30.372,18.426,0.0018,20.108,0.054000000000000006,17.125,0.008,8004.4418,4.388999999999999,0.264,-10.0,0.311,2.134,1.436,0.698,-0.748,6.444,0.053,0.759,0.7929999999999999,0.051,0.6409999999999999,0.071,0.008,7.0,0.061
2186,2114660825026892800,274.99694500000004,43.305333000000005,0.00534,5.25,92.59100000000001,16.527,0.0008,18.037,0.011000000000000001,15.322000000000001,0.003,3591.6709,-20.394000000000002,0.11199999999999999,-41.784,0.106,2.82,2.38,0.44,-0.7440000000000001,6.51,0.043,0.779,0.7829999999999999,0.011000000000000001,0.621,0.023,0.01,7.0,0.005
2187,3211508885883768960,75.817356,-5.709112,0.0019199999999999998,5.255,51.302,16.933,0.001,18.268,0.012,15.79,0.003,1260.1836,19.004,0.156,-31.178,0.134,4.4639999999999995,3.938,0.526,-0.7859999999999999,6.742999999999999,0.10300000000000001,1.875,1.8880000000000001,0.021,0.629,0.040999999999999995,0.01,7.0,0.0
2188,5093839837350928128,59.477112,-20.457036,0.008159999999999999,5.375,21.698,18.624000000000002,0.002,20.57,0.079,17.27,0.006999999999999999,5181.6236,18.502,0.373,-47.831,0.409,2.03,1.218,0.813,-0.723,6.355,0.063,0.603,0.659,0.079,0.6459999999999999,0.08900000000000001,0.009000000000000001,7.0,0.013999999999999999
2189,603166652792073216,130.114382,13.336479999999998,0.00161,5.4110000000000005,24.789,18.122,0.0016,19.762999999999998,0.06,16.815,0.005,1066.8721,-8.318999999999999,0.377,-15.823,0.212,2.19,1.777,0.413,-0.747,6.547999999999999,0.036000000000000004,1.025,1.0490000000000002,0.037000000000000005,0.622,0.08,0.01,7.0,0.0
2190,743097619303531776,149.087696,27.462021999999997,0.0038299999999999996,5.442,25.105999999999998,18.208,0.0019,20.469,0.086,16.833,0.006,2337.3955,82.927,0.34299999999999997,-25.129,0.389,1.6909999999999998,1.525,0.166,-0.818,6.216,0.059000000000000004,0.62,0.625,0.012,0.624,0.052000000000000005,0.008,7.0,0.0
2191,5701768341861281664,129.728842,-23.617722,0.00758,5.445,128.593,9.818999999999999,0.0004,10.107000000000001,0.001,9.408,0.001,4998.7832,-39.641,0.061,32.817,0.052000000000000005,2.278,1.9969999999999999,0.281,-0.7979999999999999,6.617999999999999,0.044000000000000004,0.611,0.609,0.009000000000000001,0.635,0.016,0.01,7.0,0.01
2192,1120615344721973248,137.903101,72.544138,0.00305,5.4479999999999995,40.217,18.016,0.0016,19.683,0.047,16.764,0.004,2063.3799,-64.781,0.193,-88.87100000000001,0.285,1.1179999999999999,0.344,0.774,-0.706,6.5089999999999995,0.039,0.07,0.08900000000000001,0.054000000000000006,0.64,0.054000000000000006,0.011000000000000001,7.0,0.0
2193,386907936974379008,2.65731,46.185779,0.00132,5.481,30.48,18.442,0.0019,20.194000000000003,0.059000000000000004,17.114,0.01,909.6965,45.137,0.256,-14.987,0.163,1.659,1.09,0.569,-0.797,6.557,0.037000000000000005,0.49,0.518,0.042,0.652,0.066,0.011000000000000001,7.0,0.0
2194,2910492735690167680,88.874122,-28.063915,0.00707,5.487,307.133,14.03,0.0003,14.895,0.002,13.120999999999999,0.001,4638.279,-1.8980000000000001,0.022000000000000002,33.149,0.027000000000000003,1.206,0.298,0.9079999999999999,-0.62,6.426,0.051,0.052000000000000005,0.061,0.02,0.6579999999999999,0.006999999999999999,0.011000000000000001,7.0,0.009000000000000001
2195,1812554680855696896,308.624403,18.687998,0.00732,5.5760000000000005,77.709,15.847000000000001,0.0007,17.15,0.009000000000000001,14.71,0.003,4436.7278,-0.993,0.1,-8.168,0.156,0.7559999999999999,0.474,0.282,-0.723,6.519,0.035,0.125,0.127,0.011000000000000001,0.64,0.027999999999999997,0.009000000000000001,7.0,0.008
2196,4391499881435857408,256.201911,4.379798,0.00145,5.608,26.225,18.646,0.002,20.518,0.10300000000000001,17.303,0.008,874.9329,-47.718999999999994,0.401,-49.213,0.312,6.825,6.372999999999999,0.452,-0.856,6.399,0.091,2.85,2.865,0.022000000000000002,0.622,0.051,0.009000000000000001,7.0,0.0
2197,3170144223358352640,113.064117,18.061047,0.0012900000000000001,5.612,28.831999999999997,18.109,0.0022,19.535,0.08199999999999999,16.833,0.008,854.8441,-58.326,0.35100000000000003,-87.811,0.307,1.8869999999999998,1.268,0.619,-0.758,6.392,0.04,0.545,0.581,0.049,0.644,0.07400000000000001,0.01,7.0,0.0
2198,3659209434936300416,210.930254,-1.837225,0.00098,5.6160000000000005,27.385,18.46,0.0029,20.256,0.08,17.148,0.01,628.5157,-13.446,0.39399999999999996,-27.121,0.315,2.3569999999999998,1.5730000000000002,0.784,-0.7440000000000001,6.465,0.057999999999999996,0.693,0.738,0.062,0.635,0.076,0.01,7.0,0.0
2199,1255079810003153280,218.485858,24.852829999999997,0.016640000000000002,5.69,26.351999999999997,18.133,0.0019,19.852999999999998,0.039,16.832,0.006,10535.2368,-35.917,0.345,7.707000000000001,0.40700000000000003,1.359,0.992,0.36700000000000005,-0.778,6.334,0.059000000000000004,0.386,0.40399999999999997,0.03,0.65,0.067,0.009000000000000001,7.0,0.091
2200,5468422455133739648,159.10116100000002,-26.458278000000004,0.0007700000000000001,5.745,37.463,17.68,0.0013,19.205,0.019,16.436,0.006,423.8529,-33.185,0.281,-61.983000000000004,0.21600000000000003,4.86,4.263999999999999,0.595,-0.787,6.4079999999999995,0.077,2.211,2.233,0.032,0.631,0.055999999999999994,0.01,7.0,0.0
2201,2351524972864735616,18.19511,-22.654441000000002,0.007859999999999999,5.746,234.708,14.203,0.0003,15.103,0.001,13.273,0.001,4839.8458,-39.41,0.051,-74.533,0.034,2.417,1.494,0.9229999999999999,-0.752,6.26,0.064,0.405,0.41200000000000003,0.013000000000000001,0.635,0.009000000000000001,0.008,7.0,0.009000000000000001
2202,2511923992571809024,26.964447999999997,1.6602810000000001,0.00201,5.771,53.566,16.85,0.0014,18.118,0.028999999999999998,15.73,0.004,1232.8028,51.382,0.207,46.548,0.168,4.648,4.559,0.08800000000000001,-0.762,6.247999999999999,0.049,2.293,2.292,0.006,0.604,0.039,0.006999999999999999,7.0,0.0
2203,1371709479423611776,238.32263999999998,34.192013,0.0037799999999999995,5.819,165.59799999999998,15.017999999999999,0.0004,16.156,0.004,13.963,0.001,2296.2284,-22.514,0.051,11.366,0.078,2.802,2.614,0.188,-0.75,6.265,0.034,0.883,0.882,0.005,0.611,0.013000000000000001,0.008,7.0,0.0
2204,2237853921735665792,300.526363,61.519690000000004,0.00475,5.832000000000001,155.364,15.595999999999998,0.0006,16.87,0.004,14.47,0.001,2858.8523,-30.574,0.078,-33.669000000000004,0.078,7.102,6.666,0.436,-0.772,6.546,0.053,2.318,2.319,0.006,0.605,0.013999999999999999,0.009000000000000001,7.0,0.002
2205,2514544064356385792,31.417264000000003,2.664112,0.0028899999999999998,5.836,73.69800000000001,15.454,0.0009,16.79,0.006,14.306,0.002,1678.6265,-31.916999999999998,0.14400000000000002,21.107,0.099,4.51,4.388,0.121,-0.775,6.27,0.043,1.984,1.982,0.006999999999999999,0.643,0.027999999999999997,0.008,7.0,0.0
2206,330963788918445824,30.374561,37.867748,0.0039700000000000004,5.854,43.576,17.76,0.0017,19.649,0.049,16.457,0.004,2443.1224,-18.824,0.23800000000000002,-19.732,0.26899999999999996,1.5119999999999998,0.905,0.607,-0.7,6.3389999999999995,0.026000000000000002,0.281,0.301,0.034,0.638,0.048,0.01,7.0,0.0
2207,1667610735884955136,214.34551000000002,63.062656000000004,0.00206,5.864,221.886,14.95,0.0005,16.109,0.004,13.885,0.001,1247.2482,62.928000000000004,0.059000000000000004,-54.559,0.042,2.262,1.8230000000000002,0.439,-0.7609999999999999,6.207000000000001,0.048,0.509,0.508,0.006,0.643,0.01,0.009000000000000001,7.0,0.0
2208,1324732364091245824,248.767095,32.249505,0.00532,5.869,423.981,13.704,0.0002,14.5,0.002,12.843,0.001,3202.9023,-58.917,0.023,12.719000000000001,0.027999999999999997,2.157,1.868,0.289,-0.804,6.24,0.055999999999999994,0.46799999999999997,0.466,0.006999999999999999,0.635,0.005,0.008,7.0,0.004
2209,2450623199961877632,23.471493,-17.423541,0.014819999999999998,5.881,22.088,18.144000000000002,0.0018,19.877,0.078,16.832,0.012,8816.1583,51.667,0.42,11.433,0.17300000000000001,1.079,0.626,0.452,-0.732,6.1610000000000005,0.064,0.204,0.225,0.035,0.6459999999999999,0.061,0.008,7.0,0.071
2210,1073193957972194816,157.98906599999998,69.109367,0.0017399999999999998,5.885,41.287,18.111,0.0018,19.787,0.051,16.864,0.005,1028.0417,-22.624000000000002,0.20199999999999999,6.926,0.259,1.034,0.515,0.519,-0.6940000000000001,6.197,0.035,0.145,0.161,0.032,0.637,0.05,0.011000000000000001,7.0,0.0
2211,3520437534067739264,186.363686,-17.11225,0.007909999999999999,5.949,80.66,16.12,0.0007,17.424,0.005,14.985999999999999,0.002,4643.0777,-48.246,0.133,-123.245,0.08900000000000001,2.888,2.359,0.528,-0.7659999999999999,6.236000000000001,0.05,0.752,0.758,0.013999999999999999,0.633,0.025,0.008,7.0,0.009000000000000001
2212,564321564114510080,5.8162720000000006,78.598297,0.029710000000000004,5.966,123.84200000000001,16.089000000000002,0.0009,17.484,0.008,14.931,0.002,16362.9514,118.64200000000001,0.10400000000000001,-6.956,0.08,6.234,5.527,0.7070000000000001,-0.887,6.947,0.091,3.195,3.2119999999999997,0.027999999999999997,0.625,0.018000000000000002,0.036000000000000004,7.0,0.158
2213,2601909467298261120,338.42499300000003,-11.325016999999999,0.01174,5.975,48.401,17.465999999999998,0.002,19.174,0.027000000000000003,16.205,0.006999999999999999,6876.0316,33.85,0.21100000000000002,14.814,0.19399999999999998,2.523,1.807,0.716,-0.743,6.277,0.07200000000000001,0.621,0.642,0.033,0.629,0.046,0.01,7.0,0.044000000000000004
2214,1473354587768236928,201.286696,35.184218,0.0029100000000000003,6.0089999999999995,39.763000000000005,17.715,0.001,19.322,0.018000000000000002,16.448,0.003,1713.7869,-14.206,0.19399999999999998,-15.57,0.11599999999999999,2.046,1.431,0.615,-0.715,6.141,0.043,0.498,0.522,0.036000000000000004,0.649,0.055999999999999994,0.006,7.0,0.0
2215,2350142302632933504,9.138256,-21.867599,0.01968,6.021,105.883,15.854000000000001,0.0008,17.180999999999997,0.006,14.713,0.002,11466.6152,-44.765,0.09,-74.892,0.054000000000000006,2.411,2.086,0.325,-0.746,6.164,0.047,0.62,0.62,0.009000000000000001,0.625,0.019,0.008,7.0,0.1
2216,3070375229745428608,122.96050100000001,-3.046784,0.0025,6.065,39.571999999999996,17.984,0.0017,19.593,0.05,16.725,0.006,1389.6519,-9.693,0.259,-11.964,0.18,1.758,1.5119999999999998,0.245,-0.82,6.102,0.049,0.489,0.494,0.012,0.6459999999999999,0.04,0.008,7.0,0.0
2217,904712973749884544,127.11951200000001,36.570671999999995,0.00176,6.135,29.103,16.807000000000002,0.0013,18.153,0.028999999999999998,15.620999999999999,0.003,1036.1437,-40.260999999999996,0.267,-61.951,0.17,3.5589999999999997,3.4,0.158,-0.747,6.178,0.023,1.739,1.742,0.011000000000000001,0.64,0.052000000000000005,0.009000000000000001,7.0,0.0
2218,1250157609978951168,207.34968500000002,21.112609,0.01123,6.162999999999999,74.134,14.687000000000001,0.0005,15.922,0.004,13.587,0.001,6456.4971,-85.34899999999999,0.188,13.867,0.12,1.632,1.525,0.107,-0.758,6.095,0.039,0.475,0.475,0.006,0.655,0.028999999999999998,0.009000000000000001,7.0,0.037000000000000005
2219,1015215752063651200,131.911642,49.523465,0.00358,6.1739999999999995,75.723,16.434,0.0006,17.761,0.01,15.287,0.003,2183.1917,-78.993,0.114,-31.884,0.09699999999999999,2.024,1.306,0.7170000000000001,-0.698,6.122000000000001,0.061,0.396,0.408,0.023,0.648,0.028999999999999998,0.01,7.0,0.0
2220,3715443441740915968,205.51173899999998,6.758423,0.00145,6.24,59.318000000000005,16.822,0.0012,18.474,0.02,15.567,0.004,814.964,-39.431999999999995,0.19399999999999998,-4.362,0.138,3.319,3.168,0.152,-0.823,6.046,0.038,1.3119999999999998,1.3119999999999998,0.008,0.634,0.031,0.008,7.0,0.0
2221,1708284797732937728,228.785065,77.998323,0.00195,6.265,189.678,15.307,0.0005,16.564,0.006,14.194,0.002,1110.5593,16.692,0.07,18.480999999999998,0.059000000000000004,2.5869999999999997,2.359,0.22899999999999998,-0.782,6.091,0.035,0.759,0.757,0.005,0.6609999999999999,0.011000000000000001,0.008,7.0,0.0
2222,5687120613593838208,148.534863,-14.458480999999999,0.0159,6.325,108.861,15.169,0.0007,16.391,0.009000000000000001,14.062999999999999,0.002,9085.7132,43.922,0.095,-63.886,0.106,2.1630000000000003,1.5490000000000002,0.613,-0.737,6.165,0.068,0.39899999999999997,0.405,0.013000000000000001,0.621,0.02,0.01,7.0,0.075
2223,5040785485028162816,18.117332,-24.820951,0.00229,6.3389999999999995,81.93,16.415,0.0008,17.865,0.006999999999999999,15.239,0.002,1295.9958,-0.531,0.139,-68.485,0.098,1.3319999999999999,1.084,0.248,-0.7609999999999999,6.047000000000001,0.061,0.319,0.321,0.009000000000000001,0.64,0.026000000000000002,0.008,7.0,0.0
2224,5115311207792677760,54.393345999999994,-11.882728,0.00823,6.348,171.06900000000002,14.357000000000001,0.0005,15.337,0.005,13.389000000000001,0.002,4931.1289,14.034,0.068,-7.638,0.069,1.446,0.303,1.1420000000000001,-0.696,6.204,0.063,0.05,0.061,0.03,0.642,0.012,0.011000000000000001,7.0,0.01
2225,4386153682240476288,254.19418599999997,3.831322,0.0007599999999999999,6.385,43.268,17.447,0.0011,19.052,0.02,16.192,0.003,456.3645,13.763,0.249,-70.271,0.201,3.9019999999999997,3.4210000000000003,0.48200000000000004,-0.8170000000000001,6.2410000000000005,0.016,1.4580000000000002,1.473,0.022000000000000002,0.639,0.047,0.006999999999999999,7.0,0.0
2226,763902196072287360,168.796391,38.269964,0.0015199999999999999,6.437,47.446000000000005,16.874000000000002,0.001,18.394000000000002,0.01,15.668,0.003,836.0838,-12.843,0.17600000000000002,10.549000000000001,0.306,1.185,0.8640000000000001,0.321,-0.7809999999999999,6.019,0.071,0.26899999999999996,0.278,0.019,0.628,0.046,0.006999999999999999,7.0,0.0
