designation,source_id,bp_rp,bp_g,g_rp,l,b
Gaia DR2 6180051879852353536,6180051879852353536,1.5803099,0.7452431,0.8350668,308.0294166532009,30.91097173215607
Gaia DR2 5521774573246159744,5521774573246159744,2.729292,1.4965572,1.2327347,264.356198871577,-4.206425299501059
Gaia DR2 4658770271749410048,4658770271749410048,2.4096603,1.264658,1.1450024,278.5732730793305,-33.89783827301998
Gaia DR2 5426138368967204736,5426138368967204736,0.6531267,0.26029587,0.39283085,267.2117096115261,6.658816261819612
Gaia DR2 6461418417228612480,6461418417228612480,1.9825735,1.0006104,0.98196316,341.04644950857283,-47.558019321623085
Gaia DR2 4964602832601531648,4964602832601531648,1.6848879,0.8144064,0.8704815,250.9740577720898,-70.61992536871279
Gaia DR2 3469242795210505728,3469242795210505728,1.4378405,0.66290283,0.7749376,294.2164281707606,29.614974100599458
Gaia DR2 5577501228451513984,5577501228451513984,1.8665266,0.92476845,0.94175816,246.29015776128463,-17.97925214823931
Gaia DR2 5331341259556702848,5331341259556702848,1.8599215,0.92053604,0.9393854,265.9096542995845,0.7151448732781456
Gaia DR2 6359337971000776192,6359337971000776192,1.9726315,0.99094486,0.9816866,311.41635737324003,-27.23573445330682
Gaia DR2 6357321123077137664,6357321123077137664,1.7904339,0.87769127,0.9127426,314.0042915185062,-37.793557933881544
Gaia DR2 5922480079789188864,5922480079789188864,2.6494951,1.4580069,1.1914883,335.043345620419,-11.086101860007384
Gaia DR2 5962156605398695680,5962156605398695680,1.6480103,0.79554176,0.8524685,350.64035431840534,-1.9158897705281057
Gaia DR2 6018184763012530304,6018184763012530304,2.843689,1.6009789,1.2427101,342.6086898908613,7.215633629039873
Gaia DR2 5236891870725844992,5236891870725844992,2.3345537,1.235836,1.0987177,294.3105171079217,-5.02544105608499
Gaia DR2 5863323227491219200,5863323227491219200,2.7819262,1.5680256,1.2139006,305.29976754975826,0.8615629520775895
Gaia DR2 5586391879472669696,5586391879472669696,2.5091858,1.3616524,1.1475334,250.2338832247205,-8.728718582688787
Gaia DR2 4303221707751969024,4303221707751969024,2.8695946,1.6134949,1.2560997,48.92872016544919,-8.553832524732742
Gaia DR2 3152645878058222080,3152645878058222080,1.9262667,0.96362495,0.9626417,209.66567014925917,6.130807224183619
Gaia DR2 420483143738322304,420483143738322304,2.4858856,1.3290253,1.1568604,115.7801663674118,-6.87745104686154
Gaia DR2 1989934459364507520,1989934459364507520,2.3526525,1.1584339,1.1942186,104.58182156059067,-6.410001257682888
Gaia DR2 6239901596289598848,6239901596289598848,2.4484549,1.3172693,1.1311855,346.84696196900165,23.95077841042389
Gaia DR2 268123027195914368,268123027195914368,3.0505352,1.7653847,1.2851505,156.39239741517815,12.390416002929788
Gaia DR2 42873295558373376,42873295558373376,2.8054276,1.5511646,1.2542629,172.81225080569473,-30.821501441801587
Gaia DR2 403816845261162752,403816845261162752,3.0796566,1.7841148,1.2955418,127.6853720000272,-11.540022126785885
Gaia DR2 4264385204708771712,4264385204708771712,2.7936907,1.568716,1.2249746,36.677341788343035,-6.230334089169611
Gaia DR2 6429241308225867776,6429241308225867776,2.550932,1.3711014,1.1798306,330.9111459280838,-32.59786326365489
Gaia DR2 4797500154923725824,4797500154923725824,1.1677828,0.5158596,0.6519232,255.61192306580045,-34.911921244284876
Gaia DR2 6465377346284056448,6465377346284056448,1.8505058,0.91244316,0.93806267,344.78984444588724,-45.169811133962654
Gaia DR2 5192469913014310144,5192469913014310144,2.4896803,1.3332081,1.1564722,297.03950642072596,-21.797417119809904
Gaia DR2 6458210866932540928,6458210866932540928,2.6572094,1.464613,1.1925964,334.41618332854597,-43.8015380665729
Gaia DR2 5543822328310701312,5543822328310701312,2.405735,1.2770653,1.1286697,253.19587974057302,2.469034095183938
Gaia DR2 5911650440004981248,5911650440004981248,2.520979,1.3442688,1.1767101,332.41436905746735,-16.925595019798187
Gaia DR2 6449265309049761152,6449265309049761152,1.3698273,0.62659836,0.7432289,329.2560126646834,-37.655885081254084
Gaia DR2 5004945494771426560,5004945494771426560,1.471693,0.67567444,0.7960186,332.27505950696417,-79.84731346066661
Gaia DR2 5768717772378298496,5768717772378298496,2.5361729,1.37957,1.1566029,309.286095940658,-23.00876039704087
Gaia DR2 5816006328692005120,5816006328692005120,1.1889467,0.5238266,0.6651201,324.9985131136027,-13.199905943802454
Gaia DR2 5411705595229473024,5411705595229473024,1.0060148,0.42650318,0.57951164,273.63691960371483,7.074907706077408
Gaia DR2 5491335731998226944,5491335731998226944,2.110076,1.0821781,1.0278978,264.88559313132265,-19.976807610756406
Gaia DR2 4993239196333762048,4993239196333762048,2.6695595,1.4498081,1.2197514,311.59537106964945,-75.50346792949978
Gaia DR2 4719851200660482176,4719851200660482176,2.2669907,1.1841908,1.0827999,284.68463620119195,-46.66572084195258
Gaia DR2 4714404804172032128,4714404804172032128,1.3207445,0.5988865,0.721858,287.33681470182324,-54.88891211852941
Gaia DR2 5397210321115840768,5397210321115840768,2.0385447,1.0300426,1.008502,283.15157276280803,22.376288727485253
Gaia DR2 6142922437336684672,6142922437336684672,1.2091331,0.5325012,0.6766319,294.51364128168274,14.353669324750662
Gaia DR2 5575613366987288704,5575613366987288704,1.6914625,0.8108301,0.8806324,249.99089562889824,-17.74442470013223
Gaia DR2 4869610250641882880,4869610250641882880,1.8554735,0.91642094,0.9390526,238.31416031012165,-47.0785770634376
Gaia DR2 5624381346246649600,5624381346246649600,2.5121002,1.3619289,1.1501713,259.0760969481184,7.733878218012817
Gaia DR2 6639290708223044864,6639290708223044864,1.9653864,0.9815216,0.9838648,340.55322599092534,-27.30018608225071
Gaia DR2 5841990949552129408,5841990949552129408,2.1442757,1.0967827,1.047493,303.42485239952373,-9.105161157712756
Gaia DR2 6353069723929187584,6353069723929187584,1.4345932,0.66617775,0.76841545,306.31056912029374,-38.285537085824686
Gaia DR2 4653855282946491776,4653855282946491776,2.2576876,1.1783447,1.0793428,285.43934598066517,-38.01916460654448
Gaia DR2 5190957882663603328,5190957882663603328,2.3181076,1.2204971,1.0976105,299.42268634601123,-22.43882817591573
Gaia DR2 5227921019752214016,5227921019752214016,2.9466534,1.6801319,1.2665215,294.96188510048154,-11.105659808443987
Gaia DR2 5285215578539205504,5285215578539205504,2.6005402,1.4359703,1.1645699,275.1478446690928,-23.75652991585315
Gaia DR2 6450001122846535936,6450001122846535936,2.7594242,1.5215416,1.2378826,330.82137802858864,-38.63419653289233
Gaia DR2 6632418726189736192,6632418726189736192,2.4575024,1.3029804,1.154522,335.21790553916196,-23.932817929526315
Gaia DR2 6544064441384904192,6544064441384904192,2.2713404,1.1848984,1.086442,352.60737522641654,-59.554872160083825
Gaia DR2 5418331767691042048,5418331767691042048,2.4729233,1.3289585,1.1439648,272.0209856230741,9.354220634247955
Gaia DR2 5283291600691398016,5283291600691398016,1.2856522,0.5776148,0.7080374,277.79388767691864,-27.42427168104648
Gaia DR2 6202920209884780416,6202920209884780416,0.76150703,0.3111744,0.45033264,326.73080669105696,22.043213311096935
Gaia DR2 5383074518593473280,5383074518593473280,3.1699905,1.8605137,1.3094769,286.25751080815013,17.671649676871265
Gaia DR2 6398486872780657536,6398486872780657536,2.279357,1.1949196,1.0844374,325.0334407202994,-44.70747844198423
Gaia DR2 4749882569771015552,4749882569771015552,2.6645985,1.4629917,1.2016068,258.16262031396786,-54.24480035947165
Gaia DR2 5048602325507898240,5048602325507898240,2.0839138,1.0575066,1.0264072,243.61335248688388,-63.04240593364921
Gaia DR2 4791470879833576704,4791470879833576704,2.6421127,1.4727497,1.169363,248.07257117782325,-42.18376854328601
Gaia DR2 6513542964968239232,6513542964968239232,2.299037,1.2057152,1.0933218,338.2996528891672,-56.11461349861724
Gaia DR2 5805458713634074624,5805458713634074624,2.4801512,1.3420296,1.1381216,316.72593625654565,-17.563756581523954
Gaia DR2 4722012943600068992,4722012943600068992,2.3881626,1.2711487,1.1170139,279.3562087169538,-50.14648997962887
Gaia DR2 5564083475742014464,5564083475742014464,2.1400976,1.0946903,1.0454073,249.8062890949948,-16.10714077663791
Gaia DR2 4955262958063336576,4955262958063336576,2.597498,1.4218483,1.1756496,275.55438967707465,-68.86381432884923
Gaia DR2 6415906469861106432,6415906469861106432,2.6344318,1.4320297,1.2024021,322.1021590469621,-28.44975061376295
Gaia DR2 6145646752271006464,6145646752271006464,0.8942156,0.37495136,0.5192642,299.3289047357579,20.23531209206228
Gaia DR2 4720605942378096640,4720605942378096640,2.653656,1.4398575,1.2137985,280.079947695815,-47.28748498532794
Gaia DR2 4934324928072784128,4934324928072784128,2.3965044,1.2785816,1.1179228,282.5527272196302,-70.02773682335747
Gaia DR2 4958826239027025024,4958826239027025024,2.526105,1.3689957,1.1571093,277.2070031993337,-71.4116468523885
Gaia DR2 5002795468502951552,5002795468502951552,1.6059389,0.764411,0.84152794,308.36233288305993,-82.12874078100354
Gaia DR2 6400946789530148224,6400946789530148224,1.2300653,0.5487995,0.68126583,327.4392206420334,-39.32135294386143
Gaia DR2 4908849621613671040,4908849621613671040,2.602583,1.4227695,1.1798134,300.30802585023804,-62.18718892210331
Gaia DR2 6485875301041848320,6485875301041848320,1.4037952,0.6493664,0.75442886,313.84796925722617,-52.00749869345689
Gaia DR2 4964256280280178048,4964256280280178048,1.8005934,0.88319874,0.91739464,253.6302537971547,-69.53789074998474
Gaia DR2 4641369297620515968,4641369297620515968,1.5303593,0.7202406,0.8101187,289.96696590865673,-39.626306036804415
Gaia DR2 5795107086541249280,5795107086541249280,2.2147007,1.154048,1.0606527,312.91599963840065,-12.86692883180459
Gaia DR2 5638678119843799808,5638678119843799808,2.2762947,1.1870651,1.0892296,255.55019094307653,4.580611883111711
Gaia DR2 6475454473430400768,6475454473430400768,2.7451,1.5281544,1.2169456,348.2365419568418,-34.9464142228991
Gaia DR2 6347156133781980544,6347156133781980544,2.942707,1.6612663,1.2814407,310.0342107445023,-27.36580025750276
Gaia DR2 4812709935492382720,4812709935492382720,3.060009,1.754158,1.305851,247.54669443031668,-35.4672775073318
Gaia DR2 6777434208129607552,6777434208129607552,2.355116,1.2436485,1.1114674,8.984960717854548,-42.68122534903987
Gaia DR2 4736283878678569088,4736283878678569088,2.0744991,1.0520391,1.02246,262.01533812947366,-50.106842477427456
Gaia DR2 6546612288999643136,6546612288999643136,2.4268599,1.2947502,1.1321096,358.29748329519316,-63.695400469241264
Gaia DR2 5519013772569075456,5519013772569075456,2.4429436,1.3063278,1.1366158,260.4156168441575,-9.063390353350764
Gaia DR2 5999101299922258944,5999101299922258944,2.407011,1.2931671,1.1138439,327.80333558146043,8.660269270344461
Gaia DR2 6712381740113765888,6712381740113765888,0.6349764,0.25769997,0.37727642,353.66550835326734,-20.34270509813853
Gaia DR2 5822232588170155904,5822232588170155904,2.5023575,1.3512402,1.1511173,320.672077778441,-10.329342800856624
Gaia DR2 6470276357782413184,6470276357782413184,2.1147652,1.080864,1.0339012,342.9370949692175,-38.77339469421927
Gaia DR2 4853966571000271872,4853966571000271872,2.5311375,1.3658962,1.1652412,243.54478763132047,-57.26384700935108
Gaia DR2 6101752564466765952,6101752564466765952,1.3970919,0.6342726,0.7628193,324.36985778376715,17.165897780314364
Gaia DR2 4689934416983442048,4689934416983442048,2.0042086,1.0124035,0.9918051,305.766156401016,-45.965687946469686
Gaia DR2 5189366099063712384,5189366099063712384,2.7198668,1.516079,1.2037878,300.45086076363816,-27.470745820417044
Gaia DR2 3463035089999647488,3463035089999647488,2.1248655,1.0844536,1.040412,293.2951557241851,27.802416179048826
Gaia DR2 5485811132745216768,5485811132745216768,2.6578617,1.4654465,1.1924152,269.7529403643807,-19.75459428416795
Gaia DR2 6130118727513530880,6130118727513530880,2.8584337,1.6204586,1.2379751,297.95799673815503,14.117599360971779
Gaia DR2 5263459851197687808,5263459851197687808,2.543973,1.3801441,1.1638288,284.1407066969587,-21.783869969600673
Gaia DR2 4988970965210054656,4988970965210054656,2.0294838,1.029316,1.0001678,292.8434246860326,-77.65648656347042
Gaia DR2 5245023034075179648,5245023034075179648,1.9209099,0.95799637,0.9629135,289.4411878625554,-8.78522694820215
Gaia DR2 5901678865996171392,5901678865996171392,2.778494,1.5688248,1.2096691,324.0262156725095,8.220143556272774
Gaia DR2 6534157777194723328,6534157777194723328,1.9491329,0.9739399,0.975193,345.5630240507997,-70.60482261560904
Gaia DR2 6153079416514942080,6153079416514942080,2.4750528,1.3251686,1.1498842,300.6842190667267,23.0711069876275
Gaia DR2 6445100702600606080,6445100702600606080,2.9645996,1.702528,1.2620716,335.20059476299633,-27.80636548323153
Gaia DR2 4991573990268763392,4991573990268763392,1.7039862,0.8247719,0.8792143,325.97404691399845,-70.75364843850187
Gaia DR2 4940994531246674432,4940994531246674432,2.1071568,1.0729904,1.0341663,277.7215636010902,-65.28072435453699
Gaia DR2 4950192461409086848,4950192461409086848,1.675889,0.8055906,0.8702984,254.87799538435524,-64.33573319937756
Gaia DR2 4693148907944829440,4693148907944829440,2.7715292,1.5495987,1.2219305,294.7852551846293,-45.41020115515263
Gaia DR2 5796966498146947712,5796966498146947712,2.7073107,1.4951077,1.212203,311.9417878645634,-11.209923784400415
Gaia DR2 6502185250371020416,6502185250371020416,2.092637,1.0659723,1.0266647,333.13056140845856,-59.20738361920421
Gaia DR2 5500384094218805888,5500384094218805888,2.389594,1.2732258,1.1163683,262.4836007889728,-28.63534125744404
Gaia DR2 4766758703164129536,4766758703164129536,1.2642641,0.5674925,0.6967716,263.363767819751,-32.18675545150125
Gaia DR2 4838865088030633216,4838865088030633216,1.9471664,0.9762831,0.97088337,249.0037687493209,-47.462250101261986
Gaia DR2 5222126735210328576,5222126735210328576,2.7699966,1.5529022,1.2170944,286.7096861433076,-15.291436294272213
Gaia DR2 6172268437039796992,6172268437039796992,2.5832634,1.4103909,1.1728725,320.0206471736512,28.42919330540257
Gaia DR2 5421389750044457216,5421389750044457216,2.950344,1.6521721,1.298172,270.911236979066,13.45995203498879
Gaia DR2 5368933905716981760,5368933905716981760,2.4535332,1.3238869,1.1296463,294.35445596468725,9.846477109736744
Gaia DR2 4677015979990128256,4677015979990128256,2.3799562,1.270895,1.1090612,273.7545312259038,-38.95187562754694
Gaia DR2 6519691433992895872,6519691433992895872,3.0062017,1.7392197,1.2669821,348.5552739695238,-59.125848120568556
Gaia DR2 6454631853506206080,6454631853506206080,1.9436655,0.96585655,0.97780895,336.49056673945546,-37.29848378542105
Gaia DR2 5798251243126932352,5798251243126932352,0.58830357,0.24162483,0.34667873,311.2271157070687,-9.401000369801801
Gaia DR2 6362637674114579200,6362637674114579200,2.8073387,1.5819721,1.2253666,315.4647259280992,-30.261727957651598
Gaia DR2 6353191426122631808,6353191426122631808,2.8547506,1.6195965,1.2351542,307.9848502808982,-37.62067350095203
Gaia DR2 6586409352886151808,6586409352886151808,2.9241238,1.6481667,1.2759571,7.168188936166557,-49.99717495806486
Gaia DR2 6356129011954350848,6356129011954350848,2.6410265,1.4539652,1.1870613,314.20981553995347,-33.9389924501372
Gaia DR2 6477292204038408576,6477292204038408576,1.9944735,1.0074368,0.9870367,348.8152181750228,-41.78356653432072
Gaia DR2 6417016353831945728,6417016353831945728,2.912487,1.6600952,1.2523918,323.5680019561152,-27.44667624644083
Gaia DR2 4768472974934196608,4768472974934196608,3.0720978,1.769968,1.3021297,262.71254829279746,-32.586432307558105
Gaia DR2 5347110077383926016,5347110077383926016,2.5796394,1.4042406,1.1753988,288.6048063046175,5.36085706603058
Gaia DR2 6411524469345809536,6411524469345809536,2.307602,1.2175913,1.0900106,333.468183808972,-48.69695160351598
Gaia DR2 6088294129828274432,6088294129828274432,2.227809,1.1607904,1.0670185,308.3211830866025,18.86679057075134
Gaia DR2 6409854105024991616,6409854105024991616,2.6901264,1.4951591,1.1949673,332.04926073543254,-44.084862755424254
Gaia DR2 5781854398010771456,5781854398010771456,2.9503164,1.6657448,1.2845716,313.0043169179179,-15.978867604472127
Gaia DR2 6665682766859732224,6665682766859732224,2.823719,1.5963898,1.2273293,345.28693101866446,-31.025970677965226
Gaia DR2 5820030197653780608,5820030197653780608,2.567852,1.3992834,1.1685686,317.3726615810405,-11.306755549324475
Gaia DR2 3462390432588412672,3462390432588412672,2.0766916,1.0590897,1.017602,293.1481050336244,26.50111229032987
Gaia DR2 4639775624235504640,4639775624235504640,3.3270779,1.9963913,1.3306866,291.3350629428621,-39.12164301500184
Gaia DR2 6124169751127212032,6124169751127212032,2.8033457,1.568655,1.2346907,321.06647957033357,27.798434404953323
Gaia DR2 5772272119810770304,5772272119810770304,2.4555655,1.3219557,1.1336098,308.8595181989272,-19.96582589199564
Gaia DR2 4622968455134805248,4622968455134805248,3.193262,1.8497639,1.3434982,292.85205562302815,-29.35622637793851
Gaia DR2 6423205096765129088,6423205096765129088,2.5499897,1.390728,1.1592617,326.7005674759382,-33.23090347716043
Gaia DR2 5289601427343847680,5289601427343847680,2.461462,1.3295784,1.1318836,275.52226330053736,-16.317997148634678
Gaia DR2 5212111215070782976,5212111215070782976,2.699895,1.500742,1.199153,289.94345578809975,-28.302827469061967
Gaia DR2 2884639953145722880,2884639953145722880,2.628025,1.445385,1.1826401,244.8208153198925,-23.93562469536982
