,Gaia2,Gmag,bp_rp,bp_g,g_rp,ra,de,PDis,plx,Sep,pmRA,pmDE,Age,e_Age,PreAge,e_PreAge,CoolAge,feh,DM,Av,Nb,PCont,l,b
2820,5449693240924501888,13.958462,2.1204023,1.0841026000000002,1.0362997,162.659794,-34.247299,0.00251,5.977,1514.7872,-80.08,28.12,2.573,0.174,0.141,0.078,2.432,-0.632,6.345,0.217,3,0.0,276.2289771500541,22.28527633934433
2821,5450532408814699008,17.126257,2.5891037,1.4183311,1.1707726,162.227118,-33.448773,0.00075,3.755,715.6636,-40.0,7.407,0.116,0.048,0.047,0.009000000000000001,0.069,-0.659,7.345,0.7559999999999999,7,0.0,275.46752006938783,22.80700456381663
2822,5451124667624841088,15.288254,1.978096,0.9899063,0.9881897,162.897601,-32.209804,0.01015,3.771,9686.4463,1.598,-25.726,1.675,0.898,0.6859999999999999,0.937,0.989,-0.6729999999999999,7.398,0.27,3,0.08199999999999999,275.34186096471717,24.16315727778504
2823,5452338562821680896,17.494201999999998,2.6717854,1.4752808000000002,1.1965046,168.020329,-30.284845,0.00611,5.5870000000000015,3937.5709,-49.813,46.24100000000001,4.771,2.7260000000000004,3.896,2.7460000000000004,0.875,-0.794,6.4110000000000005,0.179,3,0.006999999999999999,278.70551486315867,27.87096939387132
2824,5453430927623504896,15.886325,1.9166927,0.9553747,0.961318,166.086232,-28.820891,0.00282,3.222,3149.784,9.165,-28.063,1.402,0.16,0.516,0.187,0.8859999999999999,-0.667,7.625,0.132,7,0.003,276.2615969437636,28.446429137405
2825,5453792907467100928,12.172388,0.9858093,0.4207754,0.5650339,165.652326,-28.082726,0.00815,3.747,7833.7239,-4.67,-12.74,9.172,2.14,8.975,2.139,0.196,-1.0659999999999998,7.322,0.198,7,0.058,275.4881302110604,28.926039109579072
2826,5454444398172087552,17.98398,3.6177692,2.207796,1.4099731000000002,161.445131,-31.074028,0.00118,11.991,375.8585,-71.851,-22.612,4.739,1.406,3.454,1.439,1.285,-0.74,4.864,0.168,7,0.0,273.5437935273643,24.531146482659306
2827,5455016148513618688,15.341138,1.773943,0.85368824,0.9202547,158.809175,-30.903214,0.01009,2.386,15225.7366,-28.222,-10.614,2.4,2.083,2.0780000000000003,2.076,0.32299999999999995,-0.7490000000000001,8.37,0.28800000000000003,3,0.145,271.3426053851403,23.48595369951736
2828,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2829,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2830,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2831,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2832,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2833,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2834,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2835,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2836,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2837,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2838,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2839,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2840,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2841,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02195,7.819,10106.4505,72.812,-6.114,3.278,0.12,0.503,0.145,2.775,-0.687,5.698,0.191,7,0.086,270.18155687429004,23.897396256405568
2842,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2843,5455352324194328192,10.449776,0.9062691,0.38574314,0.52052593,158.041213,-29.975158,0.02426,7.819,11369.961,72.812,-6.114,3.518,0.966,3.089,0.966,0.43,-0.778,5.698,0.067,7,0.099,270.18155687429004,23.897396256405568
2844,5457356940049519872,11.335106,1.648881,0.8131008000000001,0.83578014,161.785531,-27.606931,0.0093,16.186,2067.7514,-93.753,-97.249,4.25,0.239,1.009,0.266,3.241,-0.7090000000000001,4.231,0.07,7,0.0,271.8420160675215,27.65749119144063
2845,5461709013230165760,15.052057,2.4206934,1.2926254,1.128068,156.149744,-29.12060300000001,0.00172,6.517,949.1281,-58.667,-15.885,2.24,0.258,0.946,0.277,1.293,-0.711,6.154,0.138,7,0.0,268.171366134794,23.665117049102157
2846,5463519015527902208,15.058248999999998,2.4611273,1.3203783000000002,1.140749,149.933272,-30.744292,0.00143,8.809,582.6845,-129.542,-37.747,3.407,1.109,2.948,1.109,0.458,-0.7659999999999999,5.275,0.019,7,0.0,264.66055238723783,19.08597015337289
2847,5465982024653007232,13.316528,1.0343466,0.44452572,0.58982086,152.422342,-27.658479,0.0114,2.768,14825.1017,-35.113,12.589,6.064,2.655,5.728,2.653,0.336,-0.838,7.978,0.075,7,0.14,264.365772016877,22.84959925978968
2848,5467371257595259008,17.602491,2.7962341,1.5726966999999998,1.2235374,157.46446799999995,-29.906376,0.00108,2.939,1324.2844,-24.809,7.979,2.719,1.735,2.251,1.765,0.468,-0.747,7.809,0.083,7,0.0,269.6867761271378,23.674867468422537
2849,5468422455133739648,17.680120000000006,2.7681560000000003,1.5244026000000002,1.2437534,159.10116100000005,-26.458278000000004,0.0007700000000000001,5.745,423.8529,-33.185,-61.983,4.86,2.211,4.2639999999999985,2.233,0.595,-0.787,6.408,0.077,7,0.0,268.8730530210551,27.33961913386307
2850,5471010774225509760,17.562607,3.1385727,1.840292,1.2982806999999998,159.713575,-24.211887,0.0026,5.2120000000000015,1798.4858,-48.528,4.706,1.248,0.185,0.62,0.208,0.627,-0.6679999999999999,6.62,0.07,7,0.0,267.97022818389576,29.5127126959855
2851,5471384543755310080,11.558548,0.8838148000000001,0.37008762,0.5137271999999999,159.98819,-24.14002,0.00283,5.35,1906.3611,-0.474,18.987,8.414,2.343,8.209,2.341,0.205,-0.973,6.353,0.036000000000000004,7,0.0,268.16332529332203,29.7120800437376
2852,5473446609094636160,15.582204,2.7530527,1.5366831,1.2163696000000002,153.154945,-24.211745,0.00481,9.343,1847.4268,-132.924,101.023,3.415,0.802,2.379,0.8109999999999999,1.036,-0.735,5.287000000000001,0.064,7,0.0,262.54643059045947,25.943079265189
2853,5474547392032236416,16.958605,2.5117722,1.3597469,1.1520252,156.777718,-22.704759,0.00123,3.926,1125.3752,-19.686,17.512999999999998,6.159,2.651,5.621,2.664,0.5379999999999999,-0.813,7.186,0.076,7,0.0,264.45056504707213,29.178198311721662
2854,5477692510684898560,17.71963,3.1683407000000003,1.8633041,1.3050365,94.388202,-63.500161,0.00177,7.028,904.9548,-18.813,54.244,2.085,0.252,0.055,0.006999999999999999,2.03,-0.65,5.9460000000000015,0.182,3,0.0,273.00022126221427,-27.812240266046228
2855,5482551183847322752,6.282444,0.7513032,0.32462692,0.42667627,94.077893,-59.214865,0.01133,27.66,1470.1334,-45.435,-316.585,0.994,0.386,0.894,0.378,0.099,-0.718,2.914,0.14,3,0.0,268.1751302438145,-27.469399565105945
2856,5483246178275612288,16.547813,2.71356,1.5024815,1.2110786,100.096445,-59.381708,0.01091,6.4910000000000005,6051.4485,19.643,-6.5820000000000025,1.263,0.16899999999999998,0.362,0.19,0.901,-0.685,6.211,0.32,7,0.03,268.9493733975878,-24.47279075169764
2857,5483347539503864704,17.430483,2.3397636000000004,1.2327785,1.1069851000000002,101.240294,-59.084389,0.0034100000000000003,3.01,4079.7189,0.95,-23.847,1.975,2.092,1.818,2.068,0.157,-0.777,7.99,0.4,3,0.006999999999999999,268.7751609485792,-23.83600530755145
2858,5485811132745216768,16.194433,2.6578617,1.4654465,1.1924152,109.325538,-58.778569,0.00379,4.477,3046.1738,-12.356,50.81100000000001,0.932,0.199,0.313,0.175,0.619,-0.752,6.9289999999999985,0.18600000000000005,3,0.003,269.7529403643806,-19.75459428416795
2859,5486565260282596352,9.207208,0.69420147,0.2844534,0.40974808,108.14895,-58.235172,0.00937,5.318,6342.4094,-13.681,41.022,0.758,0.221,0.319,0.154,0.44,-0.6829999999999999,6.765,0.388,3,0.036000000000000004,268.98872286973176,-20.150848941846753
2860,5490554975663607680,17.12104,2.3036366000000004,1.2078838,1.0957527,109.945382,-54.818753,0.00192,2.404,2870.3369,1.556,25.314,1.868,2.044,1.704,2.02,0.16399999999999998,-0.753,8.501,0.425,3,0.002,265.9706805899225,-18.025225386425863
2861,5490762783361429120,16.487625,2.3588753,1.2580013,1.100874,109.754542,-54.483015,0.0037,3.845,3467.9483,6.058,60.89100000000001,7.018,3.069,6.823,3.0610000000000004,0.194,-1.037,7.5139999999999985,0.317,7,0.005,265.599740881056,-18.003459981129932
2862,5491335731998226944,16.259110999999994,2.110076,1.0821781,1.0278978,106.162836,-54.536771,0.00277,2.863,3482.18,9.498,-5.9860000000000015,0.523,0.262,0.201,0.191,0.322,0.07,7.972,0.245,3,0.005,264.88559313132265,-19.976807610756406
2863,5492673803290709888,8.786711,0.44698334,0.18431473,0.2626686,113.881849,-51.776041,0.006520000000000001,4.799,4888.5324,-7.352,31.104,3.268,2.418,3.0780000000000003,2.412,0.19,-0.731,7.4289999999999985,0.282,7,0.01,264.04870682019475,-14.651347989098566
2864,5494252598909973632,15.758577,2.2605581000000003,1.1781425,1.0824156,115.093685,-49.559936,0.0016699999999999998,5.669,1059.2406,8.904,37.551,8.765,2.782,8.457,2.779,0.309,-0.975,7.235,0.299,7,0.0,262.34819231427684,-12.98578255935322
2865,5495260125218298624,12.728475,1.3707981000000002,0.63198185,0.73881626,94.357238,-57.699294,0.00427,6.1,2517.7739,43.578,-53.4,2.775,0.125,0.042,0.003,2.733,-0.63,6.193,0.112,3,0.0,266.5096014216997,-27.1122845602438
2866,5495364342601499264,10.598791,0.95282364,0.41207123,0.5407524,95.202431,-57.027533,0.02515,7.751,11679.9909,-27.501,115.317,3.534,0.542,0.138,0.075,3.3960000000000004,-0.715,5.657,0.102,3,0.102,265.84664870292653,-26.556343136653066
2867,5495794251647831168,17.242126000000006,2.7352886,1.5252705,1.2100182,93.898882,-56.792676,0.00729,5.899,4449.6851,14.585,26.812,1.493,0.079,0.191,0.055,1.3019999999999998,-0.65,6.2810000000000015,0.131,3,0.008,265.46033438863327,-27.221859229178936
2868,5497784402054201472,16.361982,2.7894487,1.5726357,1.2168131000000002,98.385521,-55.447358,0.02402,9.803,8820.138,-74.512,102.776,1.673,0.27,0.041,0.002,1.631,-0.623,5.539,0.305,3,0.071,264.50938785288776,-24.51463645873141
2869,5498553201200332672,16.520384,2.2029362,1.1439686000000002,1.0589676,103.109248,-52.933212,0.00349,3.3,3803.7911,2.888,59.271,3.478,2.489,3.394,2.482,0.084,-0.812,7.644,0.096,7,0.006,262.65668017011427,-21.19272840824852
2870,5498871853414093568,15.230412,1.5327540000000002,0.72048473,0.8122691999999999,103.891566,-51.639181,0.00178,2.503,2554.9454,-22.988000000000003,28.102,1.7080000000000002,1.83,1.6740000000000002,1.823,0.034,-0.758,8.237,0.234,3,0.0,261.496415285863,-20.34036009109113
2871,5499525238198195584,8.291917,0.7576275,0.31928635,0.43834114,95.25825,-54.935019,0.00372,10.654000000000002,1254.7516,28.238000000000003,-92.015,1.432,0.8390000000000001,1.382,0.8290000000000001,0.05,-0.755,5.081,0.24,3,0.0,263.5536387501511,-26.15858092768385
2872,5500384094218805888,16.211906,2.389594,1.2732258,1.1163683,90.770678,-54.385851,0.0058,4.625,4513.4094,12.21,-42.664,0.956,0.165,0.09,0.014,0.867,-0.6509999999999999,6.8420000000000005,0.161,3,0.008,262.4836007889728,-28.63534125744404
2873,5503251826702658048,17.460506,2.7986584,1.5662975,1.2323608,101.368783,-49.157962,0.00399,5.369,2676.2971,-24.544,-37.479,1.763,0.259,0.045,0.005,1.7180000000000002,-0.632,6.549,0.185,3,0.001,258.4433999296488,-21.106342585331266
2874,5505792626277930624,15.047141,2.3234482000000005,1.2251691999999998,1.098279,112.102928,-50.368212,0.03142,7.9060000000000015,14174.5522,13.286,78.402,4.441,2.339,3.62,2.357,0.821,-0.713,6.067,0.091,7,0.132,262.2400739110416,-15.06970239563961
2875,5508185816413682304,16.260721,2.6484013,1.4483146999999998,1.2000866,103.643492,-50.335443,0.00154,8.115,687.8913,17.031,24.698,3.2510000000000003,1.081,2.787,1.083,0.464,-0.789,5.671,0.033,7,0.0,260.1262261121675,-20.07444450738457
2876,5510750182470762368,17.481807999999994,2.7429829,1.5390758999999998,1.203907,112.034496,-45.946665,0.00074,4.907,539.6587,-7.157,33.072,4.62,3.04,4.224,3.044,0.397,-0.757,6.982,0.274,7,0.0,258.0880665442974,-13.240491508985288
2877,5514279584738748416,8.564871,0.63931274,0.26190186,0.3774109000000001,123.061768,-49.869546,0.01235,9.832,4387.0051,-4.044,-34.284,5.353,3.034,5.053,3.013,0.3,-0.823,6.16,1.3330000000000002,7,0.008,265.20845082515257,-8.658378952326489
2878,5518676806614561664,10.154151,0.6665496999999999,0.27417470000000005,0.392375,118.689253,-47.452209,0.00411,3.928,3767.2783,11.793,0.5660000000000001,5.3039999999999985,3.1660000000000004,4.977,3.137,0.327,-0.872,7.234,0.229,3,0.006,261.6034039122439,-9.890536647022863
2879,5519013772569075456,17.065521,2.4429436,1.3063278,1.1366158000000002,118.886622,-46.024469,0.00199,4.333,1650.4604,-12.302,61.062,0.852,0.138,0.17800000000000002,0.079,0.674,-0.687,7.007999999999999,0.19,3,0.0,260.4156168441575,-9.063390353350764
2880,5521774573246159744,18.518091,2.729292,1.4965572,1.2327347,127.87901,-46.664802,0.0013,3.728,1252.7352,30.028,-6.314,2.809,1.818,2.439,1.833,0.371,-0.757,7.2639999999999985,0.201,7,0.0,264.356198871577,-4.206425299501058
2881,5522788632206948992,18.2207,2.566595,1.3885117,1.1780834,128.326096,-44.83495900000001,0.00399,3.764,3815.8207,-17.541,35.933,0.841,0.123,0.14400000000000002,0.06,0.698,-0.684,7.231,0.092,3,0.006,263.0622455920749,-2.8730980511701047
2882,5530513255443547392,16.49265,3.1646833,1.843914,1.3207693,115.398954,-47.393072,0.00513,9.172,1992.1573,-2.745,-63.163,3.1910000000000003,1.5530000000000002,2.667,1.557,0.523,-0.773,5.9929999999999986,0.078,7,0.0,260.46785893244413,-11.817963008390212
2883,5531412690319920128,14.530651,2.4277096,1.3056421,1.1220675,118.652952,-44.728882,0.00371,14.804,903.1097,94.243,1.953,1.626,0.412,1.082,0.415,0.544,-0.762,4.908,1.2919999999999998,7,0.0,259.19706308960343,-8.557962584356066
2884,5536283423746955008,14.198682000000002,2.024764,1.0218801,1.0028839,113.971387,-41.83986,0.00735,5.102,5095.3071,-28.172,0.016,0.878,0.091,0.428,0.087,0.45,0.068,6.625,0.236,7,0.012,254.97098050010845,-10.158808806506316
2885,5543475398035119872,16.0632,2.3334246,1.2103081,1.1231165,126.559787,-34.84437,0.01859,5.1960000000000015,12877.8786,30.735,36.525,2.437,0.368,0.066,0.027000000000000003,2.371,-0.672,6.459,0.037000000000000005,3,0.114,254.17667654056305,1.8950049250054752
2886,5543822328310701312,16.670824,2.405735,1.2770653,1.1286697,126.440775,-33.712823,0.003,3.76,2873.8501,-23.745,5.53,0.96,0.252,0.085,0.026,0.8740000000000001,-0.68,7.407999999999999,0.273,3,0.002,253.19587974057305,2.469034095183938
2887,5543902111626282368,12.4623785,1.5342588,0.72617817,0.8080807,126.482743,-33.295621000000004,0.00196,7.795,905.7015,28.374,-19.745,0.929,1.606,0.889,1.585,0.04,-0.742,6.819,0.942,3,0.0,252.87516256122916,2.7385428250679005
2888,5544346589196236032,11.238714,1.1238041,0.50376797,0.6200361,120.205668,-36.644231,0.00486,8.514,2057.0932,-38.621,20.74,2.033,0.084,0.181,0.047,1.852,-0.7190000000000001,5.444,0.094,3,0.0,252.82753488492455,-3.3967634244038893
2889,5545600410406483840,16.164043,2.6989937000000004,1.4978848,1.2011089,119.71056000000002,-34.548214,0.00126,7.02,648.7116,-17.343,-11.992,1.72,0.18600000000000005,0.079,0.011,1.64,0.07,6.018,0.219,7,0.0,250.82841959629528,-2.6417757781589617
2890,5545859792068929408,10.586188,0.7004651999999999,0.2841959,0.4162693,121.376,-34.103892,0.00869,4.893,6396.6213,-35.579,24.267,0.959,0.14300000000000002,0.223,0.087,0.735,0.07200000000000001,6.809,0.177,7,0.036000000000000004,251.17968144302367,-1.2396995030374385
2891,5546100447683037440,16.191576,2.8783712,1.6292973,1.249074,121.07026299999998,-33.466989,0.00202,8.99,808.5602,81.528,-87.73899999999998,2.7110000000000003,0.21600000000000005,0.059,0.01,2.652,-0.644,5.3279999999999985,0.096,3,0.0,250.50550622030727,-1.1136266927700846
2892,5548648600228817792,12.426341,2.1153307,1.0936956,1.021635,92.173009,-53.022261,0.00591,17.349,1230.1684,-142.261,215.801,2.979,0.8140000000000001,2.438,0.816,0.541,-0.753,3.978,0.02,7,0.0,261.09076491026434,-27.61580654614059
2893,5549834904555758592,16.010454,2.4989262,1.3466549,1.1522713,93.066241,-50.742529,0.00309,6.641,1588.9743,12.364,-4.504,6.382999999999999,3.056,5.591,3.068,0.792,-0.825,6.14,0.141,7,0.0,258.6782759098585,-26.67105822900793
2894,5552022211141079168,13.000168,1.7488488999999998,0.85173225,0.89711666,99.514205,-47.850911,0.00188,11.16,607.23,31.555,4.816,1.724,0.319,1.116,0.32299999999999995,0.608,-0.741,5.072,0.042,7,0.0,256.7120323463708,-21.895655705490398
2895,5560517931332969600,11.532819,1.1817789,0.5275135,0.6542654,111.889007,-41.367637,0.01787,9.6,6703.2643,-154.144,-4.999,0.72,0.048,0.268,0.043,0.452,-0.7020000000000001,5.178,0.011,7,0.042,253.82556184503747,-11.334011190056861
2896,5562323359487219968,17.770315,2.8071804,1.5628471000000002,1.2443333,101.916092,-43.260759,0.0106,5.182,7364.0926,3.783,35.188,6.1229999999999976,2.835,5.752000000000002,2.834,0.371,-0.833,6.7120000000000015,0.034,7,0.052000000000000005,252.6292490003814,-18.85448533725324
2897,5562762343801585024,15.151604999999998,2.2514954,1.1728487,1.0786467,106.213703,-41.488956,0.0034200000000000003,5.6720000000000015,2172.5941,27.529,-25.359,1.357,0.38,0.078,0.025,1.28,-0.627,6.607,0.389,3,0.0,252.1176237230001,-15.252409360597207
2898,5563821276578267264,16.856041,2.157033,1.0951042,1.0619287,105.283933,-40.238852,0.00101,2.358,1543.9079,0.6940000000000001,-13.935,0.221,0.417,0.219,0.416,0.002,-0.738,8.561,1.278,7,0.0,250.64004660610027,-15.415396299055676
2899,5564083475742014464,15.948912,2.1400976000000003,1.0946903,1.0454073,104.049463,-39.761232,0.00331,4.072,2923.467,12.569,3.202,0.772,0.132,0.22,0.079,0.552,-0.7559999999999999,7.1610000000000005,0.21,3,0.002,249.8062890949948,-16.10714077663791
2900,5575613366987288704,14.512063,1.6914625,0.8108301,0.8806324000000001,102.141584,-40.526098,0.00215,3.53,2190.0711,-29.752,-8.601,3.179,2.458,2.951,2.434,0.228,0.067,7.504,0.252,3,0.0,249.99089562889824,-17.744424700132228
2901,5575898758974468480,10.105247,0.6062708,0.24775982,0.35851097,101.15836,-39.87711,0.01798,3.236,19995.3796,-14.836,8.023,4.096,2.863,4.013,2.8560000000000003,0.083,-0.855,7.713999999999999,0.079,7,0.194,249.0735939116928,-18.217563574960586
2902,5577501228451513984,14.557019,1.8665266,0.92476845,0.94175816,100.248718,-37.317554,0.00249,5.273,1698.9703,3.2430000000000003,-25.435,6.25,2.087,5.985,2.084,0.265,-0.823,6.483,0.086,7,0.0,246.29015776128463,-17.979252148239308
2903,5578049850394660864,15.812942499999998,2.1083527,1.0772972,1.0310555,103.5628,-37.07566,0.00432,3.303,4704.8072,-16.757,5.942,1.719,2.235,1.689,2.222,0.03,-0.762,8.012,0.638,3,0.009000000000000001,247.0749533931301,-15.437227883603585
2904,5579115208442275072,16.583427,2.0886545,1.0584488,1.0302056999999998,103.374813,-34.991911,0.0018,2.949,2191.9203,9.062,16.111,4.011,2.843,3.931,2.833,0.081,-0.794,8.378,0.16699999999999998,7,0.0,245.0243890757065,-14.769503295750821
2905,5579780206819793024,16.285643,2.2724017999999995,1.1967297,1.0756721000000002,102.976067,-34.064889,0.00205,3.679,2007.3399,5.3279999999999985,-35.655,8.283,2.881,8.073,2.8710000000000004,0.21,-1.116,7.678,0.063,7,0.0,244.00934392414945,-14.7090448913024
2906,5582448923402266496,18.157784,2.5406952,1.3554897,1.1852055,101.455439,-34.082175,0.0030800000000000003,2.617,4237.7317,-10.361,1.2990000000000002,3.996,2.86,3.933,2.853,0.063,-0.755,8.219,0.195,7,0.008,243.52214819554518,-15.877778727642752
2907,5583014317193455488,17.398632,3.1952133,1.8823757,1.3128376,102.998408,-32.64051,0.00302,9.719,1119.06,-72.237,-17.52,6.796,2.789,4.503,2.937,2.293,-0.774,5.625,0.142,7,0.0,242.6654360797909,-14.130135120288264
2908,5586391879472669696,14.226732,2.5091858,1.3616524,1.1475334,112.819632,-37.03468400000001,0.00801,14.392,2003.444,72.368,-168.824,2.18,0.117,0.052000000000000005,0.003,2.129,-0.665,4.665,0.193,7,0.0,250.2338832247205,-8.728718582688787
2909,5595029333590493952,11.28298,0.83430004,0.33754253,0.4967575,116.908329,-32.503153000000005,0.00953,5.154,6658.0222,22.599,24.94,2.122,0.184,0.096,0.039,2.026,-0.693,6.496,0.054000000000000006,3,0.041,247.87162463369114,-3.6015772525426857
2910,5596186294709546496,12.890358,1.8927326,0.9431915,0.9495411,121.197334,-30.823972,0.01197,14.657,2909.4817,-107.452,100.511,1.866,0.157,0.045,0.003,1.822,-0.642,4.17,0.355,7,0.002,248.32917863641086,0.3900912094883111
2911,5598661329740179584,15.479575,2.9912672,1.7162523,1.2750149,116.557546,-30.430496999999995,0.00086,14.392,215.8704,59.542,-117.889,2.035,0.399,1.551,0.399,0.483,-0.731,4.195,0.021,7,0.0,245.9249806994428,-2.8218764100620413
2912,5599077151292932096,13.943148,1.6468581999999998,0.7892847,0.8575735000000001,116.935699,-28.999825,0.01351,4.475,10870.5795,-5.1720000000000015,41.538,1.574,0.029,0.14,0.02,1.4340000000000002,-0.708,6.752999999999999,0.006999999999999999,7,0.094,244.85195856280373,-1.8192714462149275
2913,5599391886495248640,18.131092,2.7033825,1.5020733,1.2013092,113.31066,-30.445773,0.00591,3.537,6017.8973,29.137,10.178,1.389,0.099,0.194,0.051,1.195,-0.652,7.265,0.006,7,0.03,244.56680635652413,-5.27159294003584
2914,5602585727248347392,7.9429007,0.7772808000000001,0.32466793,0.45261288,106.970985,-34.832758,0.03988,15.469,9129.3898,-10.302,148.484,11.318,1.683,9.854,1.692,1.464,-1.228,4.597,0.07200000000000001,7,0.075,246.10408744817303,-12.00946997819663
2915,5604069243312182400,14.661338,2.3681936,1.2567844,1.1114091999999998,105.758046,-32.181238,0.00209,9.781,793.6525,-94.635,109.607,7.657,2.717,5.709,2.765,1.948,-0.917,5.48,0.128,7,0.0,243.2105936839633,-11.815795804938672
2916,5605848493653824640,16.036034,2.724165,1.5188332,1.2053318000000002,111.098205,-28.880395,0.00409,9.135,1639.2717,3.819,-103.163,1.307,0.111,0.507,0.115,0.8,-0.713,5.197,0.104,7,0.0,242.26984866501374,-6.232328044714155
2917,5606450613704556288,8.973672,0.6867428000000001,0.28164005,0.40510273,109.578891,-29.503534,0.016819999999999998,7.3279999999999985,7705.3708,11.414,-50.755,7.447,2.745,6.322,2.758,1.125,-0.883,6.257999999999999,0.093,7,0.057,242.21602236977589,-7.696767948614236
2918,5606733394351058304,15.16536,2.3905792000000003,1.2754488000000002,1.1151303999999995,108.954102,-28.753369,0.00534,8.371,2297.3528,-42.325,-1.943,1.364,0.027000000000000003,0.185,0.025,1.178,-0.706,5.385,0.068,7,0.0,241.2918878832769,-7.845755896371218
2919,5607044281257963008,16.673056,2.5399923,1.3859633999999998,1.1540289,104.356303,-32.018797,0.00286,5.3870000000000005,1863.0569,-39.052,23.644,3.671,1.5419999999999998,3.377,1.536,0.294,-0.773,6.412000000000001,0.011,7,0.0,242.55609813157463,-12.829479688137296
2920,5609251207256797056,12.95611,1.4692326,0.6862049,0.78302765,106.683127,-29.794705,0.00798,7.059,4067.1546,43.434,-35.507,3.323,0.524,1.619,0.5529999999999999,1.705,-0.7020000000000001,6.151,0.058,7,0.006999999999999999,241.35435195495862,-10.082809658721377
2921,5609465504642115328,12.03909,0.9959259,0.42768383,0.5682421,107.133881,-28.632873,0.00455,5.237,2978.7271,13.805,-33.811,2.36,0.7809999999999999,1.95,0.778,0.409,-0.757,6.83,0.033,7,0.002,240.46656788935317,-9.223369220338473
2922,5613192131812799872,15.438849,1.7093744,0.7307100000000001,0.9786644,112.365016,-27.052754,0.00225,2.877,2809.49,-12.085,-8.408999999999999,0.8340000000000001,0.083,0.36,0.08199999999999999,0.474,-0.6779999999999999,7.707000000000002,0.049,7,0.002,241.17583074101373,-4.386948548056531
2923,5615298551266809088,17.153885,2.782608,1.5523643,1.2302437,113.983024,-24.331028,0.00339,4.437,2748.6746,31.249,-41.115,2.253,0.305,0.965,0.365,1.288,0.066,6.7639999999999985,0.061,7,0.001,239.48713320360642,-1.8004279532023395
