source_id,bp_rp,bp_g,g_rp
2054215615672386688,2.7140522,1.4242344,1.2898178
2064328275083623168,2.909893,1.6729908,1.2369022
2065146311744620288,2.3572702,1.2454958,1.1117744
2069622492291282176,2.2776299,1.196063,1.0815668
2077419610288966016,2.3793945,1.267767,1.1116276
2080031122199787904,2.6927528,1.5008907,1.1918621
2080422720138489344,1.9966564,1.0083895,0.98826694
2082337412258585600,2.7108612,1.4764576,1.2344036
2083784094681920640,0.7055855,0.28795433,0.41763115
2085047884521666176,2.7117376,1.5096855,1.2020521
2086402139243885312,3.116724,1.7495518,1.3671722
2088318381858603392,3.3199425,1.9899578,1.3299847
2092686501034917632,2.8152046,1.5916157,1.223589
2093759864900244224,2.3073072,1.214509,1.0927982
2093837449190035456,1.8077879,0.88443756,0.92335033
2094877170572983680,2.547474,1.3876171,1.1598568
2096635671922747776,2.3052454,1.2144699,1.0907755
2096956832396594176,3.2748413,1.9389286,1.3359127
2097548365354832896,2.7867107,1.5383453,1.2483654
2098318989863210752,2.779601,1.5579739,1.2216272
2099241961156598656,2.7826881,1.5581989,1.2244892
2101929682972333952,1.6947289,0.8179455,0.8767834
2104204778687027072,2.6393404,1.4516125,1.1877279
2105234157789610880,3.0840673,1.7753849,1.3086824
2105963035218958976,0.9524574,0.4048252,0.5476322
2107359823003231232,2.4826488,1.3103046,1.1723442
2109841562483681408,3.2416754,1.919199,1.3224764
2109963367756745344,0.804842,0.3301096,0.4747324
2110097302016491008,1.8552103,0.9137192,0.9414911
2110178562798140928,1.8463631,0.9119234,0.93443966
2113847289501432704,1.3609543,0.62552834,0.73542595
2114660825026892800,2.7151976,1.5100517,1.2051458
2115446804041391616,2.3466816,1.2321682,1.1145134
2116724500975352320,1.1063929,0.488204,0.61818886
2116814523492119168,2.5615864,1.4017296,1.1598568
2117743542098033920,2.9095821,1.6144409,1.2951412
2118288491844170624,1.4141893,0.6503658,0.7638235
2119903223451199232,2.6616096,1.403389,1.2582207
2122637330913500160,2.6327515,1.4237194,1.209032
2123393249453071744,1.6308384,0.7841997,0.8466387
2124105423750810368,0.7916565,0.33432102,0.45733547
2125307666699191168,2.0291061,1.027935,1.0011711
2125909718037183616,2.5861893,1.3884678,1.1977215
2125937480703339008,2.6947422,1.4953117,1.1994305
2126215627087009280,2.830349,1.5652122,1.2651367
2127602214327920128,2.3418427,1.2402134,1.1016293
2129645106931639296,2.30653,1.2158909,1.0906391
2129645759766653952,3.0438871,1.7404556,1.3034315
2131085845120633856,1.1122179,0.4984808,0.6137371
2131212769993943424,2.376358,1.2587299,1.1176281
2132754590234363648,0.81713295,0.34400558,0.47312737
2133253566654141952,2.1184263,1.0859318,1.0324945
2133770161022928128,3.0893269,1.8078556,1.2814713
2134927573110309504,2.3099403,1.1322422,1.1776981
2136922804459816448,2.215784,1.0446644,1.1711197
2137699338842695552,2.4373302,1.3053408,1.1319895
2138781425783151744,3.0552883,1.7469559,1.3083324
2140756462202456576,2.0323792,1.0283165,1.0040627
2141858104134390400,2.3455887,1.2368813,1.1087074
2142413391866105088,1.1874514,0.5261736,0.6612778
2145132896436922496,2.7343597,1.5334368,1.200923
2146576757065535360,2.5125465,1.3231602,1.1893864
2146971172502407936,2.3947487,1.2724018,1.1223469
2148544028182804992,2.6839151,1.4917088,1.1922064
2149922570948948096,2.8506966,1.5375996,1.313097
2149929034876404224,1.062583,0.46326256,0.5993204
2151954472733800576,1.3595238,0.6261625,0.73336124
2152181659323833216,2.5817804,1.4087505,1.1730299
2152557520501678976,0.97379494,0.41652107,0.55727386
2153523716345855232,1.1263638,0.49133968,0.6350241
2153552647245580544,0.8065014,0.34281826,0.46368313
2155913436148781056,2.5489635,1.384634,1.1643295
2155931509371270272,2.1071043,1.0720053,1.035099
2156333243432440320,0.786396,0.32585812,0.4605379
2156588909949358848,2.286419,1.1992292,1.0871897
2157634171846563712,2.147068,1.0999432,1.0471249
2158105651878943488,3.6511478,2.2603302,1.3908176
2160515579505290112,2.5434809,1.3851242,1.1583567
2160590999131198592,2.0098839,1.0060091,1.0038748
2165066595583748736,1.9527884,0.97437286,0.9784155
2166332030390765440,2.8550634,1.6129456,1.2421179
2168504905878253056,2.5034847,1.3513956,1.1520891
2173888114812999808,2.3531027,1.2179985,1.1351042
2174099186684364160,2.8103313,1.5837927,1.2265387
2181552466772938880,0.9307823,0.39093876,0.53984356
2187273294481108224,2.5754194,1.4036455,1.1717739
2189781383589240192,2.2825594,1.1951017,1.0874577
2203199956630488064,2.2108374,1.1414623,1.069375
2207045670348334720,2.869526,1.6232834,1.2462425
2214948070872767488,2.4036589,1.2840366,1.1196222
2215430790837753088,2.6004333,1.4128342,1.1875992
2219563717606515584,1.2698336,0.5792656,0.690568
2230003614871415168,2.0335598,1.0308495,1.0027103
2230058487373542528,2.742506,1.5304718,1.2120342
2231263620836219520,0.9847717,0.43080997,0.55396175
2235140941215544320,0.9390993,0.39743805,0.54166126
2237086084663079040,2.190837,1.1340866,1.0567503
2237853921735665792,2.400177,1.2748308,1.1253462
2238010151167142528,2.610917,1.4363098,1.1746073
2238124332876867456,1.6597042,0.79755116,0.86215305
2239070428271366656,2.138811,1.0956717,1.0431395
2239084550123818752,1.1071644,0.48921967,0.6179447
2239098809415353088,2.4649878,1.3258419,1.1391459
2240257763389280896,2.9507961,1.6424961,1.3083
2240410148829642624,2.2235546,1.1249466,1.098608
2243933911799338496,2.1892185,1.1206398,1.0685787
2249577082211779456,2.986126,1.6605568,1.3255692
2251878222608705280,0.9344044,0.40523434,0.52917004
2251989896054899200,2.8760967,1.6260128,1.2500839
2255291798194101632,0.8150158,0.32782173,0.48719406
2255996069750790528,2.3162727,1.2231522,1.0931206
2258673071326856192,2.8153172,1.5873165,1.2280006
2262772497350548608,2.7755575,1.5560837,1.2194738
2263280780961235968,0.52956676,0.21112347,0.3184433
2264255291859580800,2.4609814,1.318079,1.1429024
2265762928460409472,0.4643917,0.17953491,0.2848568
2266575566336605312,1.1546364,0.48808575,0.66655064
2266786779943673088,1.3490524,0.6170902,0.7319622
2267610795190344064,3.2174873,1.9006271,1.3168602
2267627837620688000,2.1824255,1.12819,1.0542355
2267838943853424256,2.999364,1.7289963,1.2703676
2268812389599636736,1.5294046,0.72748375,0.8019209
2271069858769874176,1.1233187,0.4958229,0.62749577
2275852459474001664,2.621026,1.4336739,1.1873522
2276193578659193344,3.116581,1.7361641,1.3804169
2279733460641842432,1.7514162,0.85279274,0.89862347
2281151074728344832,2.868578,1.6275387,1.2410393
2281284940269252992,0.8972111,0.380579,0.5166321
2285744834308258816,2.045535,1.0383835,1.0071516
2289452937273359232,1.7152529,0.82745457,0.8877983
2289568214196203392,2.7554398,1.5428486,1.2125912
2290984140361067264,2.194707,1.1351748,1.0595322
2291986967977057280,0.8595352,0.3559227,0.5036125
2293865036916049408,2.2710657,1.1836853,1.0873804
2294105417645961856,2.2293854,1.1568947,1.0724907
2294170838587572736,1.3024054,0.59176826,0.7106371
2298757687568918784,2.7690496,1.5468693,1.2221804
2299189284536000256,2.3873472,1.271965,1.1153822
2301476474879226752,2.7719831,1.548006,1.2239771
2302404939432966016,2.7793503,1.5459709,1.2333794
2304003083881388160,3.005865,1.7362766,1.2695885
2307037937835609856,0.80503845,0.33214283,0.47289562
2307625695520574848,3.0427246,1.7580643,1.2846603
2311695469090604544,2.6086502,1.4330978,1.1755524
2312660805939690624,2.4660654,1.3242455,1.14182
2313836325604479872,2.6631699,1.4825573,1.1806126
2314374055510129152,2.2988186,1.2123995,1.0864191
2316090942916724608,2.7630482,1.5465965,1.2164516
2316855515814976896,2.574378,1.4119301,1.1624479
2317568819688375808,2.4078636,1.283287,1.1245766
2321166632188021248,2.3677998,1.2581749,1.1096249
2322162721003354880,1.1692677,0.51902866,0.650239
2322363725472567168,1.2065334,0.5358,0.67073345
2322793187842494976,0.8644352,0.35757256,0.50686264
2323808930428183168,2.8989668,1.6612606,1.2377062
2334975433081376512,2.6722155,1.4846344,1.1875811
2336767637034140288,1.9383698,0.97491264,0.9634571
2336777562702972544,1.2448683,0.5657015,0.6791668
2337472664505464704,1.6728296,0.8152952,0.8575344
2342152220353390208,1.7685804,0.86299324,0.9055872
2344085363657769344,2.5556316,1.3415813,1.2140503
2344901716681998336,3.8847008,2.4534798,1.431221
2345192163846102016,1.8274889,0.9123745,0.9151144
2346893069678281600,0.972435,0.42157173,0.55086327
2349597288462704128,2.4070396,1.2868767,1.120163
2350142302632933504,2.4670973,1.3260355,1.1410618
2350715869745436544,2.4692698,1.3268719,1.1423979
2351524972864735616,1.8303118,0.90021706,0.9300947
2355002728143236992,2.582858,1.4162102,1.1666479
2359950049431964544,3.0550795,1.7762241,1.2788553
2362474047092900352,1.3496857,0.6160593,0.73362637
2364311331022888576,2.532567,1.377142,1.1554251
2365285463965480448,0.79526997,0.33502007,0.4602499
2365377410625322112,1.1226711,0.50499344,0.6176777
2365613702546129024,2.3661308,1.2669582,1.0991726
2367473320306023040,0.94680977,0.39906597,0.5477438
2368396978793487360,1.1249361,0.48409176,0.64084435
2372651435957482240,3.425932,2.059744,1.366188
2379201158004269312,2.5023203,1.3563662,1.1459541
2379902680782278656,2.4450607,1.3011055,1.1439552
2380152407360674432,2.1250172,1.0838976,1.0411196
2382439941302497664,1.8842573,0.9334221,0.9508352
2383282747029352832,1.0985012,0.48209476,0.61640644
2383845769997715072,2.4346428,1.3059006,1.1287422
2385379897956249856,2.1560326,1.1163521,1.0396805
2387053041122939008,2.478239,1.3201351,1.158104
2387846721012352512,2.8034887,1.5810776,1.2224112
2388347308040709504,2.5016851,1.3417931,1.1598921
2389580341611798784,2.5813494,1.4126062,1.1687431
2394715198352621952,2.085763,1.0671196,1.0186434
2395182903111198336,2.4175959,1.2934484,1.1241474
2400753750572508160,1.3453264,0.61030483,0.7350216
2404292356947554816,2.5703135,1.4013481,1.1689653
2405289128662066560,2.4033394,1.2858963,1.1174431
2406914176783482368,0.9735851,0.41499996,0.55858517
2408844575604631552,3.1878195,1.8653488,1.3224707
2410371346284009472,1.1902647,0.51374435,0.67652035
2410501608347052288,0.93290234,0.39800072,0.5349016
2411737764359402624,1.198453,0.53684807,0.6616049
2412893866476122496,2.3962765,1.2615318,1.1347446
2413732901222409216,2.2274837,1.1586857,1.0687981
2413942495627225600,2.3589725,1.2499638,1.1090088
2414027364180934784,2.374134,1.2637463,1.1103878
2414541488946039808,1.5101833,0.7098465,0.80033684
2419526502867280896,1.8190956,0.89380074,0.9252949
2423637984865302016,2.861967,1.6202488,1.2417183
2427847022751329408,2.7119446,1.5029125,1.209032
2431129168039245440,2.436842,1.308239,1.128603
2439165223648267648,2.6437235,1.4577703,1.1859531
2439670243082663296,2.4735909,1.327219,1.1463718
2439990407124972544,0.8386564,0.34346867,0.49518776
2440179282606595328,2.2043428,1.1440859,1.060257
2444973634340362624,2.114582,1.0878658,1.0267162
2445976388944666240,0.8035307,0.3412962,0.4622345
2447815287783063040,1.5880108,0.7647133,0.8232975
2450623199961877632,3.045107,1.7325916,1.3125153
2451080425000261888,2.5952358,1.3907261,1.2045097
2455724727756444928,0.74835205,0.30298615,0.4453659
2465694446361636992,2.2666578,1.1864357,1.0802221
2470416986242883200,0.9162617,0.3958311,0.52043056
2478077382536204416,1.0038271,0.43140984,0.57241726
2485305370114328576,2.193449,1.1461878,1.0472612
2489628340597123712,0.7580271,0.31377697,0.4442501
2489799349015070720,2.4909954,1.3530636,1.1379318
2491432639178299648,1.7509394,0.8527508,0.8981886
2494399362068211456,1.0576925,0.46515465,0.5925379
2495568349087074432,2.4691935,1.3187904,1.150403
2497893575661497856,0.97617054,0.42783165,0.5483389
2502834609118127872,2.6804104,1.4749699,1.2054405
2504876810232297344,2.585682,1.4153061,1.1703758
2505031119818266368,2.3456888,1.2409878,1.104701
2507025397687417856,2.502348,1.3486805,1.1536674
2507707438493917696,1.9268217,0.9571991,0.9696226
2508550729552736000,2.5758305,1.4003239,1.1755066
2511923992571809024,2.388338,1.2683392,1.1199989
2514544064356385792,2.4840202,1.3360786,1.1479416
2516606060975446528,0.9195218,0.4021473,0.5173745
2517771234063151360,1.2693567,0.57324886,0.69610786
2518936132273083008,2.233057,1.1623001,1.0707569
2519281859960487424,2.8394527,1.6051292,1.2343235
2523851911322561536,2.541007,1.3789701,1.1620369
2524394726469540608,2.5208502,1.3630772,1.157773
2529964126525107072,3.0631695,1.7026291,1.3605404
2530996915836605824,2.374155,1.2519455,1.1222095
2532398587003507200,2.9447384,1.688798,1.2559404
2532519464563164032,2.4375858,1.2916241,1.1459618
2533633991396449152,1.8084898,0.8891573,0.9193325
2533686733594864512,1.9221735,0.95788765,0.96428585
2534148146225857792,3.1903515,1.8294182,1.3609333
2539811391318668800,2.9386024,1.665163,1.2734394
2540555863770173696,0.93763256,0.403697,0.53393555
2542432627040561920,2.6956806,1.487545,1.2081356
2542955238660697984,2.3402672,1.2341604,1.1061068
2544778503816941824,1.4419565,0.6700535,0.77190304
2548191009952925184,2.5890684,1.4061584,1.18291
2548740044213147904,2.8311024,1.564146,1.2669563
2559512165787198848,0.90043926,0.38237762,0.51806164
2562919651105932288,1.5280056,0.6390362,0.8889694
2563779400482543616,1.999896,1.014884,0.98501205
2563995699327454208,1.5049467,0.7042675,0.8006792
2564019785504055808,0.6576538,0.26543522,0.3922186
2564046448660940288,1.7283144,0.83659744,0.89171696
2565177944910213888,2.7639656,1.529705,1.2342606
2566010966702200704,2.8323002,1.5944481,1.2378521
2567245168504291968,1.4185438,0.65486145,0.76368237
2567791797581989120,2.6988297,1.5008888,1.1979408
2567879174396642944,2.5032387,1.3524513,1.1507874
2568552556549060224,1.2331495,0.5584326,0.67471695
2569277615748323584,2.2367086,1.165698,1.0710106
2570595204340077312,3.650425,2.2380333,1.4123917
2571895965250743808,2.0567179,1.0482855,1.0084324
2580481295637887232,2.1199598,1.0862856,1.0336742
2591296018994302720,2.637165,1.4496956,1.1874695
2592165221590705280,2.4157486,1.2908401,1.1249084
2595615003747041152,0.7542505,0.31642532,0.4378252
2596551104754526464,1.8406725,0.90411663,0.93655586
2596884630439726208,1.0479488,0.44865417,0.59929466
2599941036542094720,2.8131723,1.561203,1.2519693
2600648572274461312,2.9446726,1.6784363,1.2662363
2600883386726043008,1.9042559,0.9527178,0.9515381
2600980659145385344,1.6766376,0.8051586,0.87147903
2601909467298261120,2.9695835,1.7083626,1.2612209
2602052201946190592,1.2892914,0.5814018,0.70788956
2603202772145583488,1.929184,0.9739256,0.95525837
2604863687538589568,2.602106,1.426794,1.175312
2605271846870607360,2.180582,1.134716,1.045866
2605776041671091840,1.2811584,0.5798397,0.70131874
2607258698741508864,2.4735546,1.3314981,1.1420565
2608249015120878976,1.1410685,0.513422,0.62764645
2610488514148352000,0.8386383,0.35951567,0.47912264
2614882987246582016,1.547409,0.7292423,0.81816673
2615511426861115264,2.6569176,1.4623337,1.1945839
2617127812033284096,2.3368292,1.2094078,1.1274214
2617768586794424832,1.7586594,0.8540878,0.90457153
2618616409043165824,1.110219,0.49125385,0.61896515
2620943731561706880,1.6691389,0.8069687,0.8621702
2620945518268459648,2.178173,1.129571,1.0486021
2624501922987523200,1.6543474,0.7965574,0.85779
2625659919185440000,2.8032312,1.5624008,1.2408304
2626677723355464448,2.9715452,1.6941614,1.2773838
2631464859543796864,0.7696142,0.32769203,0.4419222
2632899103742942848,2.6709194,1.4825935,1.1883259
2636318653624839168,2.7735748,1.555769,1.2178059
2636768456959757568,1.7088165,0.8258734,0.88294315
2637228636935700736,0.7345381,0.3010788,0.43345928
2638838115800511232,2.109704,1.0839014,1.0258026
2638846392202000384,0.83026886,0.33920097,0.4910679
2641865277470199808,1.1292686,0.5013151,0.6279535
2642822127464255232,2.477024,1.3262253,1.1507988
2645749439734108288,2.1711855,1.1173382,1.0538473
2645940376800212096,1.0867748,0.4811535,0.60562134
2646904304900481536,2.3160782,1.2147427,1.1013355
2647710350002944384,3.0514517,1.59688,1.4545717
2650584129800493056,1.1267138,0.50172806,0.6249857
2656915701868610944,2.4644508,1.3284903,1.1359606
2661242520642332928,0.7862396,0.32619762,0.460042
2661627280992564096,1.33706,0.6077223,0.7293377
2662084162433403904,2.4908314,1.3296509,1.1611805
2670770991487735552,2.575492,1.4028673,1.1726246
2671766358748187776,1.9962921,1.000617,0.9956751
2674412569704277376,2.8209057,1.5818558,1.2390499
2677011338450489856,1.401525,0.6643753,0.7371497
2683386031990524032,1.8200941,0.88992405,0.93017006
2687733290513443840,1.2774668,0.58426285,0.6932039
2690763200962109312,1.2631474,0.57472706,0.6884203
2691666728937426688,2.5470486,1.3821249,1.1649237
2692932747857492352,2.1973295,1.1363392,1.0609903
2697548360231547520,0.7041664,0.27966976,0.42449665
2698584271983896576,3.1152945,1.8266296,1.2886648
2700246493046843520,0.64359474,0.25589466,0.38770008
2704137248084862336,0.7388458,0.29967213,0.4391737
2705952438703950464,3.177721,1.8836441,1.2940769
2706795630978234368,3.1411066,1.8317661,1.3093405
2707011547574105984,1.3142929,0.59608364,0.71820927
2711324381934051200,2.070054,1.0696793,1.0003748
2711998794878974336,2.4061403,1.2820225,1.1241179
2712421110422851456,2.2104225,1.1467094,1.0637131
2714977990353931648,1.2594442,0.56154156,0.6979027
2714995445100981760,2.221383,1.1553822,1.0660009
2716545034941469184,0.84796524,0.34307098,0.50489426
2718032880332349440,1.1275196,0.50573254,0.6217871
2719153798076435072,1.0487967,0.45989704,0.5888996
2719749527220933120,2.4341478,1.2912941,1.1428537
2723620323546789376,2.1152248,1.0788918,1.0363331
2724314184103340288,1.5399027,0.72315884,0.81674385
2724335723363858944,2.8178177,1.5751419,1.2426758
2730798480913677568,0.96928215,0.4162264,0.55305576
2731772377633105024,2.939168,1.6755419,1.2636261
2732515029018125440,2.1873665,1.1343861,1.0529804
2732847700004982272,2.7771015,1.5551453,1.2219563
2733058393920750080,2.2438002,1.1785393,1.0652609
2735714126818542848,2.5327845,1.3734665,1.159318
2737737296933248768,2.7473326,1.5359077,1.2114248
2739666733683035008,2.4867039,1.3378448,1.148859
2740492329476127360,3.2344112,1.8864651,1.3479462
2740894544571831040,0.6271763,0.25116062,0.37601566
2741856479808543488,2.6642475,1.4654865,1.198761
2741856479808543360,2.3714533,1.2637501,1.1077032
2742785532774608896,2.5828886,1.4164352,1.1664534
2743171942392459008,2.3638306,1.2369099,1.1269207
2745245621321927552,1.7119789,0.8360281,0.8759508
2746594241053045760,2.4760857,1.3251114,1.1509743
2749555706902087936,1.9994535,1.0016699,0.99778366
2749781072426150784,1.6613493,0.79680824,0.86454105
2751248675639832320,3.856619,2.3506107,1.5060081
2759526902977240064,2.8004656,1.5804787,1.2199869
2760718911020046592,0.81337833,0.33956528,0.47381306
2762076636081662592,2.6797915,1.4841595,1.195632
2762617561442778752,0.91996384,0.39743137,0.52253246
2766823708816064000,2.4769278,1.331255,1.1456728
2769377633808110208,2.9218817,1.6753922,1.2464895
2769828433576358656,1.1863585,0.5242758,0.6620827
2772926200211837056,1.562458,0.7383623,0.8240957
2773670608239794944,2.6743336,1.4508152,1.2235184
2773929852465383680,2.7610302,1.5429583,1.2180719
2776164816007053696,0.72475433,0.29723167,0.42752266
2776464639084019200,0.97952175,0.4234581,0.55606365
2777818000458834816,0.7493868,0.3116789,0.4377079
2781085405419253504,2.4768982,1.3354025,1.1414957
2783805803344736256,2.6632528,1.4655628,1.19769
2784980631519156864,2.253623,1.1758862,1.0777369
2785127485040844800,2.1252737,1.0829697,1.042304
2786000772151160064,2.8202934,1.5825577,1.2377357
2786782250040683264,2.367443,1.2546511,1.112792
2793280844797395968,0.66044044,0.26110077,0.39933968
2793856129896691072,2.177827,1.0083256,1.1695013
2796224095692532096,2.4573908,1.3252525,1.1321383
2800491235893828736,2.6293507,1.4402676,1.1890831
2801415547215658368,1.4118881,0.6523571,0.759531
2803059351458854272,2.275919,1.1816006,1.0943184
2804139823495924992,0.688406,0.2706499,0.41775608
2804406390641892352,1.811944,0.88939667,0.92254734
2804717621151991040,2.8576756,1.6052685,1.2524071
2806310641702070016,2.2495565,1.1706657,1.0788908
2807975817702580736,2.4061432,1.2796478,1.1264954
2809010286345767936,3.0195417,1.7481194,1.2714224
2809548600366627200,1.5193958,0.7127676,0.8066282
2811363584826561408,2.804204,1.5753679,1.228836
2811484217573797248,3.5473099,2.1454353,1.4018745
2812891493672278784,2.4155836,1.2905941,1.1249895
2813010893763446400,2.4141235,1.2932682,1.1208553
2813049857706778368,2.0746613,1.0543442,1.0203171
2817075272854044544,3.6089172,2.2321815,1.3767357
2817950071794526720,2.7939835,1.5602989,1.2336845
2819079506457960576,3.0075169,1.7381058,1.2694111
2819403346992699904,3.0154133,1.720314,1.2950993
2820409816745314432,2.3696537,1.2591095,1.1105442
2821649790983695488,1.0084124,0.43122578,0.5771866
2824247318484452096,3.025795,1.7403488,1.2854462
2824510273561942272,2.6595793,1.4702625,1.1893167
2826254717479033344,2.7918777,1.5756617,1.2162161
2826274886645541120,2.5831356,1.3863773,1.1967583
2828203292601777536,2.7088146,1.5087261,1.2000885
2830959115417065216,2.5163517,1.3617096,1.1546421
2833207165725043072,2.757904,1.4725513,1.2853527
2833859730170186240,1.6511526,0.79111004,0.8600426
2835758414952623232,2.4566612,1.3165054,1.1401558
2836648190441772160,2.3019085,1.2077703,1.0941381
2838845289551964416,3.5432854,2.0897522,1.4535332
2839169718497631104,1.0777559,0.464386,0.61336994
2841187150536214784,1.107728,0.48447037,0.62325764
2842112080333183872,0.905673,0.391057,0.514616
2844933221011789056,0.64378786,0.26726532,0.37652254
2846673747917949568,0.92287445,0.38535023,0.5375242
2852463119019693312,2.9332962,1.6750412,1.258255
2853971790707126912,2.5910301,1.4148397,1.1761904
2854166198106751232,2.1190767,1.0858297,1.033247
2854213713329025280,0.75630283,0.3086729,0.44762993
2855383971657942144,0.8906479,0.3717327,0.5189152
2855386174976559488,1.2985115,0.59991074,0.69860077
2855533543894444032,2.2566805,1.1735592,1.0831213
2855640265241872000,1.3380041,0.6109972,0.7270069
2856834399294009728,2.6889105,1.486721,1.2021894
2857527336432816384,2.8194027,1.5831146,1.2362881
2857544378863193472,2.7992105,1.5729055,1.226305
2858021841787462784,1.4802246,0.6868124,0.7934122
2859837204204838400,2.3325768,1.2309742,1.1016026
2861792857433492096,2.102044,1.0776453,1.0243988
2862525471478888320,1.3029947,0.5879946,0.71500015
2867316941290457856,1.7442656,0.8450918,0.89917374
2868289837282484224,2.0897017,1.0675735,1.0221281
2870144301082055296,2.0272522,1.0243883,1.0028639
2871172688052457088,1.5088634,0.7054949,0.80336857
2872975234286502272,1.4995766,0.70480347,0.7947731
2873255987710218880,2.7682552,1.5242462,1.244009
2874159648826704896,2.450818,1.3112221,1.139596
2876697252944594048,2.757267,1.4394588,1.3178082
2877080501466010240,2.6058626,1.4210844,1.1847782
2877617990853335424,2.0452194,1.0377073,1.0075121
2879667068210826752,0.71750975,0.30243683,0.41507292
2881808504545161344,2.2879992,1.2036877,1.0843115
2883848751449914880,3.3484707,1.995184,1.3532867
2883981173881629440,2.662243,1.4512959,1.210947
2884639953145722880,2.628025,1.445385,1.1826401
2890464822152028288,1.9061289,0.94086075,0.96526814
2890724822292698496,0.92956066,0.39489937,0.5346613
2892274858810328320,1.6271105,0.77399254,0.85311794
2898991809704820096,2.4901485,1.3530636,1.137085
2899048606352190080,2.4625292,1.3220158,1.1405134
2899733121059922560,1.565135,0.7412939,0.8238411
2900088950510841216,3.3939667,2.046362,1.3476048
2900148805174889728,2.3187218,1.2216845,1.0970373
2900914786821291136,1.6418171,0.78842545,0.85339165
2905912891802939776,1.1391144,0.4985342,0.6405802
2906050914871785344,2.203228,1.1411104,1.0621176
2906576305334290176,1.2065973,0.53593445,0.6706629
2906843456597129216,2.6365824,1.44909,1.1874924
2910492735690167680,1.7739058,0.86505985,0.9088459
2911288266712775424,3.208622,1.8979988,1.3106232
2912040843765017472,2.8597603,1.5883732,1.2713871
2912907194505925248,2.1259851,1.0905247,1.0354605
2913069986647926400,0.8753462,0.36398888,0.5113573
2915129857261094656,3.0417747,1.755043,1.2867317
2915951776564747008,3.2557907,1.9328194,1.3229713
2918665470041992192,1.2099705,0.5470581,0.66291237
2919699496307498624,2.6838417,1.4887829,1.1950588
2919750657955207168,2.742033,1.4929333,1.2490997
2920188332305766656,2.696065,1.4985228,1.1975422
2920275228083781248,3.0957165,1.8106594,1.2850571
2922471090248601344,1.0435762,0.44827652,0.5952997
2923060806432448256,1.9877701,1.0006218,0.9871483
2923112139881354496,0.72150326,0.28728676,0.4342165
2923664300877486336,1.6961632,0.8163624,0.8798008
2924991750710239872,2.1072664,1.078516,1.0287504
2925092837061864832,2.2549334,1.177928,1.0770054
2926304090858303360,0.9194164,0.38445568,0.53496075
2927186032324661760,3.4445972,1.903944,1.5406532
2928571627439843456,1.1200705,0.48941517,0.6306553
2937158744526468352,2.2130299,1.1474247,1.0656052
2937717120332598528,1.5901947,0.75785637,0.83233833
2938754342055905024,1.6943998,0.81824493,0.8761549
2939660167838017920,2.7743378,1.5605812,1.2137566
2942091875239590784,3.1538086,1.8470707,1.3067379
2944664423209683200,3.2922173,1.8855114,1.4067059
2948194302215255424,2.097412,1.0614834,1.0359287
2950775749358373888,1.1570349,0.5119896,0.6450453
2951457790164812416,0.47657776,0.19046307,0.2861147
2953878777330878720,2.6252356,1.4435444,1.1816912
2954744123041086464,0.9859438,0.4220667,0.5638771
2955356452235737088,2.4937706,1.3408833,1.1528873
2955834327476241536,2.3742352,1.2642422,1.109993
2956807841944132864,2.9192514,1.6719341,1.2473173
2958379692597680384,2.8073902,1.5433235,1.2640667
2960141900499580288,2.8514576,1.5244274,1.3270302
2961320340744309760,2.592949,1.4124565,1.1804924
2962469536554311680,2.353428,1.2389278,1.1145
2963296987772631424,0.9365711,0.40285206,0.53371906
2964776930424653184,1.393199,0.6424494,0.7507496
2965245489879220096,2.9849625,1.7041359,1.2808266
2965805489192449664,2.0723515,1.0477371,1.0246143
2965898604083081728,1.80579,0.88511944,0.9206705
2966010445032136704,2.6741915,1.4588814,1.2153101
2967094116820331648,3.135538,1.8190079,1.3165302
2968432153752855808,3.5498066,2.1525688,1.3972378
2969911546644921728,1.9448881,0.9758053,0.96908283
2975918006870459136,2.538022,1.3463001,1.1917219
2978215333336454016,2.656971,1.4333038,1.2236671
2978359884755743872,1.0508652,0.46430016,0.586565
2979817149980057088,0.8936777,0.3807335,0.5129442
2981590730954537984,3.0472307,1.6917458,1.355485
2983194815340482688,3.3520203,2.0067596,1.3452606
2983198594909496320,1.5875063,0.7605543,0.826952
2985572199997589632,2.1351442,1.0950298,1.0401144
2986295399474335744,2.6589222,1.465641,1.1932812
2987117254352731904,3.2015285,1.8738708,1.3276577
2987948313342653696,2.728178,1.5177917,1.2103863
2988279335064381952,2.5411777,1.3742199,1.1669579
2991586872201557888,2.2550077,1.1805973,1.0744104
2993391239505203200,2.7006302,1.4939919,1.2066383
2993450784931449472,1.9497566,0.97527313,0.9744835
2994432889329193472,1.8869019,0.9334345,0.95346737
2996987226638024192,0.96942234,0.41876888,0.55065346
3002965408797612928,2.3622026,1.2522955,1.1099072
3009278903345771264,1.0279016,0.44651318,0.5813885
3010170027457908224,1.7415504,0.844141,0.89740944
3012156290916130816,2.8363981,1.5822353,1.2541628
3012275867101426304,2.123701,1.0854473,1.0382538
3013870124602959104,2.3181286,1.1765957,1.1415329
3016190850052494720,2.7191315,1.5004749,1.2186565
3016562450622221056,2.6983757,1.4895992,1.2087765
3018521432449433728,2.1278696,1.0698738,1.0579958
3031014809423309184,1.7703733,0.8658867,0.90448666
3031708944858194944,2.744072,1.5176315,1.2264404
3032399781755594880,1.8114653,0.8715992,0.93986607
3033801006246260224,1.0711384,0.46581936,0.605319
